lam_nm,t_sc_re,t_sc_im,r_sc_re,r_sc_im,E_up_abs,E_dn_abs,even_meas_abs,odd_meas_abs,even_px_abs,odd_m_abs,odd_Q_abs,odd_pred_abs,even_resid_rel,odd_resid_rel,my_over_Qxz_abs,my_Qxz_phase_deg,g_abs,g_arg_deg,net_odd_over_parts
1330.0,-1.118152767419815,-0.7738944441080093,0.19855272769927979,-0.3776486814022064,1.7394096083969572,0.6848387770572919,0.9612861090466602,0.9073058936909998,1.0726725223739728,7.451670614373774,5.730835524652509,1.7217251116622916,0.31534573112408876,0.8986767956480172,1.3002764749256364,179.514678800657,1.2791235055875354,-28.84696404139105,0.13060681280968214
1330.0,-1.118152767419815,-0.7738944441080093,0.19855272769927979,-0.3776486814022064,1.7394096083969572,0.6848387770572919,0.9612861090466602,0.9073058936909998,1.0726725223739728,7.451670614373774,5.730835524652509,1.7217251116622916,0.31534573112408876,0.8986767956480172,1.3002764749256364,179.514678800657,1.2791235055875354,-28.84696404139105,0.13060681280968214
1330.25,-1.067996621131897,-0.6818832755088806,0.09175580739974976,-0.5320218205451965,1.6380324965866042,0.81412106573611,1.0375471107919023,0.7723132639427459,1.1677699375326003,7.66437904412286,6.034656203671482,1.6306645278138603,0.2760390903435683,1.1129879936226486,1.2700605942489076,179.53318258254768,1.2927255256097299,-27.53336543748481,0.11903499029805116
1330.5,-0.9949628412723541,-0.606370359659195,-0.05222262442111969,-0.6529718637466431,1.534004848261173,0.9451194047025148,1.110966801748892,0.6236694214316172,1.2497007069717978,7.746022164932234,6.2357647240673995,1.5112191231970105,0.2383161924278009,1.425618790183872,1.2421928195969105,179.5556093359158,1.316543000589731,-26.229216869293428,0.10808483459192067
1330.75,-0.9026050567626953,-0.5531453490257263,-0.2263992726802826,-0.7331313490867615,1.4337402473875343,1.0728281704190596,1.1794376065676526,0.460665412556396,1.3184204067758842,7.7076750311415285,6.344323664929894,1.364284993728054,0.20213848590611092,1.9659925237079443,1.214893097864467,179.58652498805947,1.3543547758379682,-25.04894951757528,0.09708832339341683
1331.0,-0.8055388033390045,-0.5259973704814911,-0.4044484794139862,-0.7662412524223328,1.3518069438904052,1.185176820001096,1.2351042527722744,0.30088293220612417,1.3674519959727927,7.561096884736811,6.355977467305476,1.2060981140435065,0.17016725927808823,3.0193220790137234,1.1896041047392554,179.59850311159116,1.4051121113844183,-24.342669941185036,0.08666319396838713
1331.25,-0.7181439101696014,-0.524138480424881,-0.5616008639335632,-0.7551171779632568,1.2986136440289893,1.2681198646673744,1.2735553524296237,0.1591208914912878,1.3942141107950858,7.322858551276085,6.273004562946748,1.050785937854308,0.1434538165241972,5.639833690615741,1.1673606288333653,179.62596065939053,1.4606368697054715,-24.369222862596587,0.07728718133055233
1331.5,-0.6336021423339844,-0.5409997701644897,-0.7106558382511139,-0.7125195860862732,1.2665088263975075,1.339882380331437,1.3030186051273303,0.04251135054007249,1.4088269447977741,7.021254316166866,6.134070383178061,0.8881072066448998,0.11810416211011729,20.66347374866167,1.1446321736740743,179.64653891481385,1.520152137113076,-25.203237480002663,0.06750933382048133
1331.75,-0.5640266090631485,-0.5709263682365417,-0.8312635719776154,-0.6493261456489563,1.2580682550388478,1.391790841507261,1.3208695952472576,0.12333796159875832,1.4107575296486392,6.694403835822625,5.957863943047046,0.737445468947083,0.09648321167513023,6.9246275320234805,1.1236248259135115,179.66854004109456,1.567592972986778,-26.666172189657786,0.05828563557425473
1332.0,-0.5053433924913406,-0.6107399761676788,-0.9313783943653107,-0.571138322353363,1.2678849188474883,1.4312159922058931,1.3311346914670943,0.23671950715182702,1.4042557667186608,6.347164335598165,5.755520031024836,0.5925535285565299,0.07662837069053065,3.4893130151750187,1.102795976972385,179.6889440007159,1.5994486294227395,-28.55148017692749,0.04896050418291372
1332.0,-0.5053433924913406,-0.6107399761676788,-0.9313783943653107,-0.571138322353363,1.2678849188474883,1.4312159922058931,1.3311346914670943,0.23671950715182702,1.4042557667186608,6.347164335598165,5.755520031024836,0.5925535285565299,0.07662837069053065,3.4893130151750187,1.102795976972385,179.6889440007159,1.5994486294227395,-28.55148017692749,0.04896050418291372
1332.25,-0.4646534249186516,-0.6488513052463531,-0.9998344480991364,-0.49739620089530945,1.2866310968810635,1.4552102038571328,1.3341156127593834,0.3265940756157379,1.3924710696000264,6.036778711028955,5.562912782863937,0.4747972044879632,0.06105056252963107,2.4466494708137843,1.0851830590665954,179.7061236432661,1.612184456839787,-30.222901046867367,0.040931882088238176
1332.5,-0.4279184490442276,-0.6953166872262955,-1.060143381357193,-0.4110351800918579,1.3169076157446387,1.4744918543364223,1.3333177464344108,0.42005920475381736,1.3757160305504736,5.695471113706088,5.345827341231537,0.35064371171386566,0.04512234560466823,1.8303316220457746,1.0654049878823812,179.7252259305662,1.612981307151802,-31.98940208778277,0.03175747065844952
1332.75,-0.4049347974359989,-0.7345433831214905,-1.097661405801773,-0.33908361196517944,1.3465280103078794,1.4845026469481841,1.329623658489228,0.49045267096392864,1.3588866537492603,5.414486525139254,5.1613549902280935,0.25426501183294176,0.03281824425988161,1.5149024804626803,1.0490436204040239,179.74007826595553,1.6053704432919602,-33.25362212984858,0.024042059581119768
1333.0,-0.38741816114634275,-0.774410218000412,-1.1253651678562164,-0.26691216230392456,1.3792024909920901,1.489745886752358,1.3234498491591284,0.5561039973672717,1.3397732243588216,5.1333180987771465,4.9724661335426985,0.16226631140258313,0.021389944415403747,1.2885052285455756,1.0323485290627503,179.7575643003613,1.5927739765442719,-34.33944405383947,0.01605677577041776
