tag,stage,P,h,pad_frac,realized_pad_nm,seed,n_iter,order,warm_start,Fz_soft,Fz_hard,Fx_hard,Fy_hard,Ftot_hard,A_hard,R_hard,T_hard,eta_z_hard,identity_resid_hard,mean_Ez2_hard,max_Ez2_hard,Fz_best_history,fill,fill_active,s_flip_lr,s_flip_ud,s_inv,binarization_final,wall_s
P825_h150_pad0.04_s333,stage1,825.0,150.0,0.04,32.2265625,333,80,5,False,0.33561868489040736,0.33562363773639725,0.1131614046691979,0.019884945791095156,0.4686699881966903,0.4688000000553095,0.2031144981856372,0.3280855017590533,0.7161193295687274,-0.0001300118586191612,7.00185256235103,42.89717178503967,0.3356179418176452,0.5185546875,0.6101694915254238,0.5323790898334588,0.2990883826568683,0.5612234416098719,0.0006423059137816331,74.65742421150208
P825_h150_pad0.04_s7777,stage1,825.0,150.0,0.04,32.2265625,7777,80,5,False,0.33505422477201263,0.3350826305343804,0.11330731383850634,0.02029970279815448,0.4686896471710413,0.4688190162007913,0.20340647208614868,0.32777451171306,0.7149349949522077,-0.00012936902975002607,6.9905659536686375,41.88595791515818,0.3350533633444226,0.52093505859375,0.6129704108014938,0.5179835627649482,0.2768134011404914,0.5215901063247051,0.0005525483552256773,69.9352457523346
P825_h250_pad0.12_s1001,stage1,825.0,250.0,0.12,96.6796875,1001,80,5,False,0.3109981606069764,0.310999765682155,0.05670731132138209,0.006526813462188188,0.37423389046572525,0.37430450716132835,0.05336309287914994,0.5723323999595217,0.8310304694615528,-7.061669560309847e-05,6.488144044080887,43.59072876309101,0.31099809413689905,0.3367919921875,0.5745522698875468,0.2014805654833444,0.17655229827680327,0.2220207697084892,0.00038086361220422693,67.7353880405426
P825_h250_pad0.12_s333,stage1,825.0,250.0,0.12,96.6796875,333,80,5,False,0.3109097704262424,0.3109124894693468,0.0563217085259499,0.006431563292721538,0.37366576128801826,0.3737360942770577,0.05331570162736736,0.572948204095575,0.83206041783876,-7.033298903941221e-05,6.486323268945962,43.205360937385194,0.3109097457556182,0.33673095703125,0.574448146605581,0.25756630678837766,0.2992347196383015,0.34430028498757176,0.0002898682914051076,126.07721424102783
P825_h250_pad0.12_s7777,stage1,825.0,250.0,0.12,96.6796875,7777,80,5,False,0.3108897767422697,0.3108870659988104,0.05594239982130304,0.006413197714565173,0.37324266353467855,0.37331302156263135,0.0518443050578035,0.5748426733795652,0.8329355038211632,-7.035802795279933e-05,6.485792879032069,43.7664160634299,0.310889752170546,0.3358154296875,0.5728862973760933,0.2319452924379257,0.3442417214359293,0.36574518226449826,0.0002815567608615455,69.92651057243347
P850_h250_pad0.12_s1001,stage1,850.0,250.0,0.12,99.609375,1001,80,5,False,0.30755489300458666,0.30756411139058143,0.061287894964084766,0.006593347632453344,0.37544535398711953,0.37551949829953446,0.04653024907333246,0.5779502526271331,0.8191980753639398,-7.414431241492547e-05,6.416468684839055,49.76292188498091,0.3075548083945756,0.29718017578125,0.5069762598917118,0.23548432020984963,0.1933373700897963,0.258755096647537,0.00039627987388573865,67.01386260986328
P850_h250_pad0.12_s333,stage1,850.0,250.0,0.12,99.609375,333,80,5,False,0.30746234021957863,0.307449824426817,0.06080253381413252,0.006477361047309808,0.3747297192882593,0.3748034507920518,0.04659783869008649,0.5785987105178617,0.8204575420673066,-7.373150379247351e-05,6.41408440560451,49.25754222552475,0.3074622359469204,0.2972412109375,0.5070803831736777,0.29506550972758716,0.32550702828358763,0.3568053553432778,0.00039014844222454235,124.11746120452881
P850_h250_pad0.12_s7777,stage1,850.0,250.0,0.12,99.609375,7777,80,5,False,0.3072337519408039,0.3072246779670368,0.06148349539681231,0.006658476142235336,0.37536664950608445,0.3754406186860252,0.04844419259269416,0.5761151887212806,0.8184655679221626,-7.396917994073604e-05,6.4093873517052415,49.82085068130195,0.30723366834502946,0.296875,0.5064556434818825,0.27950849718747367,0.38474188203193277,0.3900489173100431,0.0003679789688171581,70.55052137374878
P850_h200_pad0.12_s7777,stage1,850.0,200.0,0.12,99.609375,7777,80,5,False,0.3057367334828305,0.3057330453751343,0.07778183845794193,0.009135106816719044,0.3926499906497953,0.39272697714717947,0.19742261512645004,0.40985040772637055,0.7786401442902815,-7.69864973841905e-05,6.378268591548361,50.520785057550974,0.3057362577008685,0.3480224609375,0.5937109537692629,0.5122148794968501,0.3892631249269831,0.5263988562631302,0.0006439981392600641,70.81810140609741
P650_h300_pad0.08_s7777,stage1,650.0,300.0,0.08,50.78125,7777,80,5,False,0.30007697489074653,0.30009305109350265,0.025784494304767532,0.001329516197982294,0.32720706159625246,0.32727258492394184,0.1985857190988628,0.47414169597719535,0.917135008118479,-6.55233276893874e-05,6.260605817022617,20.85377471280001,0.30007625434289203,0.53558349609375,0.7523148148148148,0.1727933733033471,0.239181891471694,0.2696415263021494,0.0003510308742376041,68.10902714729309
P650_h300_pad0.08_s333,stage1,650.0,300.0,0.08,50.78125,333,80,5,False,0.2981416047982858,0.2981200832699869,0.025844769010567245,0.0013278662527829717,0.32529271853333713,0.3253580711787415,0.19618654332308402,0.47845538549817446,0.9164671272512191,-6.535264540435959e-05,6.2194453376723215,21.019017177747553,0.2981418978545823,0.5321044921875,0.7474279835390947,0.18917723112553703,0.2579322012031979,0.2913449049428445,0.00024090058460734094,133.92902207374573
P850_h200_pad0.12_s1001,stage1,850.0,200.0,0.12,99.609375,1001,80,5,False,0.29789123690042846,0.29789575409682867,0.07721488404145188,0.00885986354128806,0.3839705016795686,0.3840458915318832,0.17161830659512192,0.44433580187299493,0.7758297910744948,-7.538985231458906e-05,6.214765334182455,52.187984781051355,0.2978910926718696,0.3529052734375,0.6020408163265306,0.33683163704172786,0.18411492357966466,0.33785700208342134,0.0004918559778021688,67.87113189697266
P650_h300_pad0.08_s1001,stage1,650.0,300.0,0.08,50.78125,1001,80,5,False,0.297795774136695,0.2977776110184928,0.025851293716549685,0.0013207391763975947,0.3249496439114401,0.32501506930404067,0.19552332478377474,0.47946160591218456,0.9163807888327689,-6.542539260057101e-05,6.212300607855821,20.81935446054522,0.2977960809648844,0.53021240234375,0.7447702331961591,0.18890608004917192,0.16412434955882543,0.2286088377353055,0.00046924242706876905,68.46182656288147
P850_h200_pad0.12_s333,stage1,850.0,200.0,0.12,99.609375,333,80,5,False,0.29765956673871247,0.2976545929186387,0.07954923109834197,0.009116982382946616,0.3863208063999273,0.3863959350040365,0.17465312947782213,0.4389509355181413,0.7704855342699315,-7.512860410924249e-05,6.209734177781084,51.801127557291075,0.2976587420601303,0.35223388671875,0.6008954602249063,0.33249475758137226,0.2779981412832153,0.348773130042754,0.0004615404858374845,71.7331178188324
P750_h250_pad0.08_s1001,stage1,750.0,250.0,0.08,58.59375,1001,80,5,False,0.29396352884652627,0.2939735892426451,0.05828317870533278,0.006801881351962878,0.35905864929994075,0.35913126950501717,0.028944418267922125,0.6119243122270607,0.8187341812147055,-7.262020507642353e-05,6.132940286878135,35.0429127069605,0.2939634092937153,0.455078125,0.6392318244170097,0.1895895725207051,0.15188373687757684,0.22216260526012396,0.00031360361130891486,68.24360227584839
P750_h250_pad0.08_s333,stage1,750.0,250.0,0.08,58.59375,333,80,5,False,0.29322920385881757,0.2932245058339589,0.05750597787638403,0.006651413804859185,0.3573818975152021,0.3574542083053076,0.029197172840621528,0.6133486188540709,0.8204794587321981,-7.23107901055009e-05,6.117312747590681,35.0616825929462,0.2932298786052517,0.45489501953125,0.6389746227709191,0.19589234085167098,0.28231090996621433,0.3288531152263416,0.0003290725470389836,120.90140867233276
P750_h250_pad0.08_s7777,stage1,750.0,250.0,0.08,58.59375,7777,80,5,False,0.2925366942084907,0.2925366974094929,0.052314125417098956,0.005657641655537554,0.3505084644821294,0.3505784281233921,0.025763919260602296,0.6236576526160056,0.8346066559097542,-6.996364126271581e-05,6.102963540211443,32.61275628163524,0.2925366532936276,0.4530029296875,0.6363168724279835,0.17526974245214175,0.2918085846361743,0.3174609590528734,0.00019396823663304702,69.44770455360413
P850_h150_pad0.12_s7777,stage1,850.0,150.0,0.12,99.609375,7777,80,5,False,0.29151860693465237,0.2915103652329334,0.0726845902721314,0.006462639211166475,0.3706575947162313,0.37072553781758194,0.2720108893029579,0.35726357287946015,0.7864680756268017,-6.794310135066484e-05,6.081551977459982,43.82324765020235,0.29151807181875883,0.43695068359375,0.7454185755935027,0.24621736745809408,0.2583971784479554,0.29946173250672076,0.0006854595033234047,66.98068404197693
P850_h150_pad0.12_s1001,stage1,850.0,150.0,0.12,99.609375,1001,80,5,False,0.291447854892481,0.29144759277483606,0.07081219523144262,0.006290046805405176,0.36854983481168385,0.36861748985733295,0.2670296300341811,0.36435288010848593,0.7907956136346002,-6.765504564909541e-05,6.080242404929458,43.575699374266534,0.2914478196603457,0.435791015625,0.7434402332361516,0.20083857810137348,0.17869743453458892,0.21821789023599236,0.00018905703424986194,71.80914616584778
P850_h150_pad0.12_s333,stage1,850.0,150.0,0.12,99.609375,333,80,5,False,0.291322252816001,0.2913519566777238,0.06973073476882789,0.006156099536080695,0.36723879098263235,0.36730621004721714,0.26338138777970893,0.369312402173074,0.7933583374951874,-6.741906458479496e-05,6.078247224088994,43.09510664448711,0.29132170911797006,0.4349365234375,0.7419825072886297,0.23454173015203755,0.24277375530973394,0.28529298154942123,0.0005909729743635126,68.21968102455139
P825_h200_pad0.12_s1001,stage1,825.0,200.0,0.12,96.6796875,1001,80,5,False,0.27154440468278984,0.2715237709592432,0.054003671184651506,0.005783760556643478,0.3313112027005382,0.33137678038725216,0.150650594166499,0.5179726254462488,0.8195429817827953,-6.557768671394681e-05,5.664587346268477,40.16234700047657,0.2715440952054747,0.3861083984375,0.6586838817159517,0.21631232323291652,0.17957690817598856,0.23183279157634074,0.0006340751968798642,69.23975586891174
P825_h200_pad0.12_s333,stage1,825.0,200.0,0.12,96.6796875,333,80,5,False,0.2707738428640591,0.2707694202480104,0.05266598708646876,0.005564678389778627,0.32900008572425776,0.32906522275889705,0.14792508343680968,0.5230096938042933,0.8230071419341459,-6.513703463928433e-05,5.648849919381681,39.51420549291661,0.2707739030856797,0.3846435546875,0.6561849229487714,0.24555715830390185,0.2531928767066312,0.3075274806915865,0.00036671941078600303,69.5696702003479
P750_h250_pad0.12_s7777,stage1,750.0,250.0,0.12,87.890625,7777,80,5,False,0.2704901318669051,0.27048773068195525,0.03800042704791058,0.003047888661067592,0.3115360463909334,0.31159846601545405,0.02606020414428308,0.6623413298402628,0.8682389528129648,-6.241962452063765e-05,5.642973251030271,26.69909380394845,0.2704900807385878,0.42584228515625,0.7264681382757184,0.18313593378987922,0.2671654596486909,0.2966537373333956,0.00040303236319923496,69.56051111221313
P825_h200_pad0.12_s7777,stage1,825.0,200.0,0.12,96.6796875,7777,80,5,False,0.2704203451528273,0.27042808936399976,0.05210220424370014,0.005491045175186389,0.32802133878288625,0.32808630470193034,0.1469406735274833,0.5249730217705864,0.8244222475507703,-6.496591904409099e-05,5.641729001019262,39.96114256212458,0.27041969861350335,0.38409423828125,0.6552478134110787,0.2514853380581529,0.3123599320610099,0.32920264919416004,0.0006779976578488618,70.74957132339478
P750_h250_pad0.12_s1001,stage1,750.0,250.0,0.12,87.890625,1001,80,5,False,0.2700489891755141,0.27006791191214774,0.03787438436557919,0.0030224357322809897,0.3109647320100079,0.3110270522646956,0.02613397106715679,0.6628389766681476,0.8684840565889511,-6.232025468771996e-05,5.634214901502433,26.382084646514194,0.2700488438637353,0.4251708984375,0.7253227821740942,0.15529694264926844,0.16428094393025666,0.21298636728676876,0.00033223944985519315,68.63542008399963
P750_h250_pad0.12_s333,stage1,750.0,250.0,0.12,87.890625,333,80,5,False,0.269873384657764,0.2698708183025533,0.03754508603435669,0.0029789674164665807,0.31039487175337654,0.31045712518667645,0.025282408327704068,0.6642604664856194,0.8694435471117526,-6.225343329990807e-05,5.630103092201189,26.110862714638692,0.26987541658936887,0.4232177734375,0.7219908371511871,0.1715233163539926,0.24611196422115467,0.2780292423296945,0.00010734300777159174,124.44691681861877
P825_h150_pad0.08_s7777,stage1,825.0,150.0,0.08,64.453125,7777,80,5,False,0.2692907611599421,0.2692828579656105,0.10125893290306788,0.011571355477675743,0.3821131463463542,0.3821871113026906,0.2924196327815829,0.3253932559157265,0.7047202132154012,-7.39649563364364e-05,5.617836937112862,46.15418526108022,0.26929013998206675,0.49847412109375,0.7001886145404664,0.22186139978615674,0.2585622054855402,0.28470671928043506,0.00048597144208340507,68.33845138549805
P825_h150_pad0.08_s1001,stage1,825.0,150.0,0.08,64.453125,1001,80,5,False,0.2690416054211457,0.2690135558853614,0.10551797539893787,0.012250053921076478,0.38678158520537576,0.38685679234955783,0.29901521338120624,0.3141279942692359,0.6955180033778466,-7.520714418207675e-05,5.612218699156333,46.73922537250377,0.269041416844971,0.49761962890625,0.6989883401920439,0.2307204784224801,0.14269058644090543,0.23178126782445932,0.0004517857981901339,72.1332597732544
P825_h150_pad0.08_s333,stage1,825.0,150.0,0.08,64.453125,333,80,5,False,0.2689352779234438,0.26894157277090847,0.09856587808275234,0.0112345780158996,0.3787420288695604,0.37881524140174155,0.2898742784012295,0.33131048019702897,0.7100917043023302,-7.321253218117718e-05,5.610716971930629,45.66833525729977,0.2689350306503297,0.49688720703125,0.6979595336076817,0.2287525384926839,0.2682933638296933,0.2928119750297039,0.0003434549253798025,72.5688111782074
P650_h300_pad0.12_s7777,stage1,650.0,300.0,0.12,76.171875,7777,80,5,False,0.24852164930845094,0.248571668949226,0.028082001810189203,0.0013428960330441218,0.2779965667924593,0.27805605586580484,0.13370569297126408,0.588238251162931,0.8941537365632263,-5.9489073345520005e-05,5.1857556544542,18.632585544344483,0.24852033773388124,0.46221923828125,0.7885256143273636,0.1860015945090531,0.23381167446318404,0.27626759103556786,0.0004408583784564743,69.02059960365295
P650_h300_pad0.12_s333,stage1,650.0,300.0,0.12,76.171875,333,80,5,False,0.24657139085412572,0.24659267724891074,0.028180750013483,0.0013472828670709302,0.27612071012946465,0.2761799942051424,0.1312228983026029,0.5925971074922547,0.8930611439224928,-5.928407567773464e-05,5.144469503689673,18.64050446842717,0.24656955563537403,0.45904541015625,0.7831112036651395,0.19905373806975493,0.23119329369741276,0.27817858775484716,0.00043784973350524995,113.35755848884583
P650_h300_pad0.12_s1001,stage1,650.0,300.0,0.12,76.171875,1001,80,5,False,0.2464613201094152,0.24645859912016663,0.02818230458177766,0.0013480723254585792,0.27598897602740285,0.27604835858076593,0.13111163463656259,0.5928400067826715,0.893001607048594,-5.93825533630743e-05,5.141672336911928,18.672761422915105,0.2464599749588817,0.45855712890625,0.7822782174094127,0.1867428365316159,0.1937393595486135,0.24797865113796586,0.00039337587909976635,68.90927529335022
P825_h150_pad0.12_s1001,stage1,825.0,150.0,0.12,96.6796875,1001,80,5,False,0.23990906289759362,0.23991077873632397,0.03633545984437625,0.0027638063091598615,0.2790100448898601,0.27906375045182163,0.17225563412725015,0.5486806154209283,0.8598643064303629,-5.3705561961547854e-05,5.005070298862297,29.669782627973127,0.23990905356188705,0.42279052734375,0.7212619741774261,0.16030143397028337,0.18221802039940835,0.20319378617326228,0.00034796308164427973,70.57003378868103
P825_h150_pad0.12_s7777,stage1,825.0,150.0,0.12,96.6796875,7777,80,5,False,0.23973890405606174,0.23973392814206662,0.036531752961481985,0.0027848862627322542,0.27905056736628087,0.27910415517620046,0.17689777502923293,0.5439980697945667,0.8591056825460335,-5.358780991959744e-05,5.001380803703656,29.712979275210067,0.23973913442053835,0.423828125,0.7230320699708455,0.22514716129596513,0.25513166384950636,0.2900023835910306,0.0004658425663764016,77.02206659317017
P825_h150_pad0.12_s333,stage1,825.0,150.0,0.12,96.6796875,333,80,5,False,0.23962462940461368,0.23963365293104505,0.036229677684089925,0.002746285402930804,0.2786096160180658,0.2786631924607945,0.17405300940376492,0.5472837981354406,0.86010546353686,-5.357644272874218e-05,4.999288840670398,29.55359591249236,0.2396244882055047,0.4219970703125,0.71990837151187,0.23566816735123602,0.23195662567219572,0.2845963500142319,0.0007115795515243813,73.16733717918396
P850_h100_pad0.04_s7777,stage1,850.0,100.0,0.04,33.203125,7777,80,5,False,0.2300819833833256,0.2300681850267945,0.07392419331020145,0.005741861550212768,0.3097342398872087,0.30979353737928006,0.2431290905822512,0.44707737203846876,0.7427922244262533,-5.929749207134183e-05,4.799731990601134,36.12931263701929,0.23008027014326934,0.5670166015625,0.6671933352484918,0.20646181265821073,0.24726708604399597,0.2776186603233681,0.0007841093122731536,69.51120519638062
P850_h100_pad0.04_s333,stage1,850.0,100.0,0.04,33.203125,333,80,5,False,0.2297059452097695,0.22971365958374493,0.07131502884125163,0.005562462674206256,0.30659115109920276,0.3066500679002991,0.23950106227887638,0.45384886982082456,0.7492507815707218,-5.891680109632036e-05,4.792335804508351,35.71876173274144,0.22970522532283716,0.56390380859375,0.6635305946567078,0.2561084032849022,0.2818613621454801,0.3040300086020023,0.0006577614578240123,73.81343865394592
P750_h200_pad0.04_s333,stage1,750.0,200.0,0.04,29.296875,333,80,5,False,0.22810000254910534,0.22810369446884998,0.057181543641361327,0.006861994584883609,0.29214723269509496,0.29221294317671764,0.11462818123394403,0.5931588755893383,0.7807833480555839,-6.571048162268278e-05,4.7587483657896374,33.923485316838615,0.22809948980763617,0.5032958984375,0.5922148807813846,0.18946290426660323,0.30118208377443156,0.3214386771796445,0.0002614015760594885,72.58888363838196
P850_h100_pad0.04_s1001,stage1,850.0,100.0,0.04,33.203125,1001,80,5,False,0.22794285189360916,0.22795150362929073,0.0654966060359728,0.004967281406481054,0.2984153910717446,0.2984727444457869,0.2346776392773556,0.46684961627685745,0.7638731461223023,-5.735337404233487e-05,4.755573327740705,34.64148436234509,0.22794240952248424,0.559814453125,0.6587187589773054,0.27467619599664456,0.16176091611289603,0.2840428338182884,0.0006864528418784492,69.53672099113464
P750_h200_pad0.04_s1001,stage1,750.0,200.0,0.04,29.296875,1001,80,5,False,0.2261335607217474,0.22609556434016978,0.05314047851185682,0.006039477232945975,0.28527552008497253,0.28533911337327855,0.10866066239732233,0.6060002242293991,0.7925515805661301,-6.359328830601862e-05,4.716854322861478,32.88447780346904,0.22613157789531682,0.50079345703125,0.5892703246193622,0.18005348247363506,0.13520922915612868,0.1853895547761785,0.0005557352835134297,70.0502941608429
P750_h200_pad0.04_s7777,stage1,750.0,200.0,0.04,29.296875,7777,80,5,False,0.2237141500943138,0.22372456294156387,0.04887500325024108,0.005180845112889394,0.27778041130469433,0.27784184234453047,0.10247770260903405,0.6196804550464355,0.8054007908288494,-6.143103983613507e-05,4.667389981404081,31.383795620717784,0.22371317673839466,0.4970703125,0.5848893995978167,0.20311909655921914,0.30225088786328713,0.32871721862899533,0.0005826099189210282,70.0008864402771
P850_h100_pad0.08_s1001,stage1,850.0,100.0,0.08,66.40625,1001,80,5,False,0.21482178353255477,0.21482222570345427,0.039197628706689365,0.0022941418067945,0.2563139962169381,0.25636159203600195,0.18905592088784431,0.5545824870761538,0.8381213233538515,-4.759581906382815e-05,4.481667506008807,26.72405250357606,0.21482180988133331,0.48724365234375,0.6844135802469136,0.21058070066347565,0.17554339321422774,0.22882584577326362,0.00044327017022857814,71.18918681144714
P850_h100_pad0.08_s333,stage1,850.0,100.0,0.08,66.40625,333,80,5,False,0.21466090228373197,0.21466979677597695,0.039038570661520874,0.0022619541867126146,0.25597032162421046,0.2560177067643269,0.18932090268417515,0.554661390551498,0.8386511194494386,-4.738514011642936e-05,4.478487500918487,26.340334817485235,0.2146608634251172,0.486328125,0.6831275720164609,0.25249756450374183,0.2641573706445903,0.29892713111873187,0.0004571162952534749,77.4948182106018
P850_h100_pad0.08_s7777,stage1,850.0,100.0,0.08,66.40625,7777,80,5,False,0.21458676261310472,0.21458822670468225,0.03901706179507364,0.0022402685632415494,0.25584555706299744,0.2558928526230607,0.19082303293555888,0.5532841144413804,0.8387412670677868,-4.729556006327629e-05,4.4767857685358745,26.08813462525526,0.21458675234345437,0.48712158203125,0.6842421124828533,0.21877768677597983,0.2527879876416258,0.27916857963003294,0.00036750269616440566,71.1655650138855
P850_h100_pad0.12_s7777,stage1,850.0,100.0,0.12,99.609375,7777,80,5,False,0.2108462175827271,0.21085447423981332,0.03436924986064431,0.0019027858028508133,0.24712650990330845,0.24717077728399728,0.15877747414002757,0.5940517485759751,0.8532248293487936,-4.4267380688828295e-05,4.398891421046977,24.607246421183163,0.2108461742433188,0.4342041015625,0.7407330279050396,0.22989895226848417,0.2211732967922311,0.2835574642564778,0.0005833838447317491,70.4486677646637
P850_h100_pad0.12_s1001,stage1,850.0,100.0,0.12,99.609375,1001,80,5,False,0.21077041495280208,0.21076645246970546,0.034286266282915645,0.001901638690611294,0.2469543574432324,0.24699869158076238,0.15612388893310497,0.5968774194861327,0.8534631850671212,-4.433413752996662e-05,4.39705509193521,24.45882605631332,0.21077037951757052,0.4344482421875,0.741149521032903,0.17094353303466198,0.18514667681580746,0.2211111432721638,0.0006071686783821031,69.46944880485535
P850_h100_pad0.12_s333,stage1,850.0,100.0,0.12,99.609375,333,80,5,False,0.21041568298193092,0.21041560247194854,0.03414083328081488,0.0018895928969722298,0.24644602864973567,0.24649020552688305,0.15475508409702327,0.5987547103760936,0.8537999318747562,-4.417687714738938e-05,4.38973558377314,24.284862575897257,0.21041578792432875,0.431884765625,0.7367763431903374,0.24012433184246976,0.22804995832821182,0.29119352454922615,0.0003843646286711404,77.58662390708923
P750_h200_pad0.08_s1001,stage1,750.0,200.0,0.08,58.59375,1001,80,5,False,0.20418249576502528,0.2041728943008659,0.03217545176646091,0.0018855241696648696,0.23823387023699172,0.23828596104014244,0.06811356145301131,0.6936004775068463,0.8570271477257099,-5.2090803150717235e-05,4.2594988623714265,22.591048695574898,0.20418225606706455,0.43017578125,0.6042524005486969,0.176676339514892,0.13685290412201281,0.1905842620823188,0.000724604117204652,72.02178525924683
P750_h200_pad0.08_s333,stage1,750.0,200.0,0.08,58.59375,333,80,5,False,0.20409223575243438,0.20408253917800911,0.03217481230324951,0.0018908695122533399,0.23814822099351196,0.23820036025060676,0.06850526444355705,0.6932943753058362,0.8569559677020181,-5.21392570947965e-05,4.257613854352434,22.808705665304032,0.20409228013574202,0.42962646484375,0.6034807956104252,0.21913051910036024,0.27952835075834703,0.31399609905252285,0.000571051216428317,69.32478380203247
P750_h200_pad0.08_s7777,stage1,750.0,200.0,0.08,58.59375,7777,80,5,False,0.20378125566241653,0.20377882479863987,0.03211928662568913,0.001877658409912064,0.23777576983424106,0.2378277450845162,0.06935510594144637,0.6928171489740375,0.8570209863717348,-5.19752502751436e-05,4.251277699605552,22.759275748366083,0.2037812379933975,0.42926025390625,0.6029663923182441,0.20584381550769737,0.2925687504955531,0.31503398194870047,0.0006434933511071995,69.63310265541077
P750_h200_pad0.12_s1001,stage1,750.0,200.0,0.12,87.890625,1001,80,5,False,0.19891419319440362,0.19891306185068605,0.03122591206467201,0.0018401612724119585,0.23197913518777,0.23203066004881923,0.06996788846484177,0.698001451486339,0.8574610026444,-5.1524861049229154e-05,4.149767105790698,22.389479172350256,0.1989141792963961,0.3939208984375,0.6720116618075802,0.17067285134956442,0.17778724624442818,0.21986840022621562,0.0004970119585380518,71.12684917449951
P750_h200_pad0.12_s333,stage1,750.0,200.0,0.12,87.890625,333,80,5,False,0.19878042250926234,0.19877421644499257,0.031182267417253808,0.0018320614174783948,0.23178854527972478,0.23183999375912945,0.06886283047837903,0.6992971757624915,0.8575670389799023,-5.144847940466435e-05,4.1468704830552365,22.038503523630503,0.19878041090318613,0.39190673828125,0.6685755935027072,0.22393738417779582,0.24645121783459273,0.29898858734422146,0.0005711464235648878,68.46793580055237
P750_h200_pad0.12_s7777,stage1,750.0,200.0,0.12,87.890625,7777,80,5,False,0.19865783523080585,0.19865195967367458,0.031185673228666166,0.001834534064380305,0.23167216696672105,0.23172357348210282,0.07021803465620119,0.698058391861696,0.8574701150967793,-5.140651538176888e-05,4.144319935980271,22.385539293889778,0.1986580627987851,0.39215087890625,0.6689920866305706,0.22247283749735494,0.2693124261510735,0.3151184077373799,0.0005398583569104269,73.86573791503906
P825_h100_pad0.04_s333,stage1,825.0,100.0,0.04,32.2265625,333,80,5,False,0.17976861134060418,0.17976477045288827,0.031917196012530395,0.001541795195729975,0.21322376166114862,0.213264631663311,0.14930101419967817,0.6374343541370108,0.8430803820944085,-4.087000216237979e-05,3.750291329613046,21.043831785617428,0.17976858850409824,0.5128173828125,0.603418557885665,0.26000567624221566,0.2902854647333685,0.3176922258928657,0.0008175554268768212,78.66785407066345
P825_h100_pad0.04_s1001,stage1,825.0,100.0,0.04,32.2265625,1001,80,5,False,0.1797604189771565,0.17976094034027032,0.031777911015064,0.001520984316675621,0.21305983567200995,0.21310039379279055,0.1477274369907054,0.6391721692165041,0.8437110625439473,-4.0558120780603835e-05,3.7502114249793053,20.589344848965997,0.17976041379930782,0.5125732421875,0.6031312841137604,0.21271781490575853,0.15432172268942526,0.22149334038136145,0.0005413631305173276,70.31565356254578
P825_h100_pad0.04_s7777,stage1,825.0,100.0,0.04,32.2265625,7777,80,5,False,0.17971246738293925,0.17970983139026178,0.03192311148218878,0.0015292019714162734,0.21316214484386686,0.21320294179117127,0.151292636243358,0.6355044219654707,0.8430663498994738,-4.079694730441119e-05,3.749145179064715,20.620731598083445,0.17971245953284384,0.512939453125,0.6035621947716173,0.192678951851091,0.28612196385607436,0.2967377764097384,0.0007541406428941064,68.95848631858826
P825_h100_pad0.08_s1001,stage1,825.0,100.0,0.08,64.453125,1001,80,5,False,0.17883411384057107,0.17883446943963427,0.031116445646044936,0.0015418886138723264,0.2114928036995515,0.21153362653850982,0.1440083662966778,0.6444580071648124,0.8455818179690314,-4.08228389583154e-05,3.7308831896579977,20.3533227944153,0.17883410720309265,0.47412109375,0.6659807956104252,0.17281816283231743,0.17430160774771916,0.20422922845394062,0.0007667884626110745,69.11533164978027
P825_h100_pad0.08_s333,stage1,825.0,100.0,0.08,64.453125,333,80,5,False,0.17878086814519809,0.1787812542681871,0.03109911536886955,0.001541656026238191,0.21142202566329488,0.21146273275059557,0.1443449232859113,0.6441923439634931,0.845613193361932,-4.070708730069539e-05,3.729773003298461,20.1587708430027,0.17878086161265117,0.472900390625,0.6642661179698217,0.24046075201083206,0.2659472312101265,0.30228863729468997,0.0007176420749414679,78.94671297073364
P825_h100_pad0.08_s7777,stage1,825.0,100.0,0.08,64.453125,7777,80,5,False,0.1787714990987387,0.1787673764169622,0.031181300584021878,0.0015446535660778567,0.2114933305670619,0.21153412713057718,0.14709091572248048,0.6413749571469424,0.8452624767771449,-4.079656351527183e-05,3.7294834805794577,20.308727499714227,0.17877167841799915,0.4744873046875,0.6664951989026063,0.18842228790639834,0.2615974751441628,0.2655021309296233,0.0008521970758246844,69.52417612075806
P750_h150_pad0.04_s1001,stage1,750.0,150.0,0.04,29.296875,1001,80,5,False,0.17719325881104184,0.1771961686325458,0.02978564716363236,0.001232637549035297,0.20821445334521346,0.20825960773918073,0.10189671828661254,0.6898436739742068,0.8510272259474694,-4.515439396726717e-05,3.696704605630422,19.241679238119055,0.177193250530807,0.48394775390625,0.5694484343579431,0.18177804851780402,0.1356960540858258,0.1885885603642619,0.0007548741148179265,69.9640805721283
P750_h150_pad0.04_s333,stage1,750.0,150.0,0.04,29.296875,333,80,5,False,0.17717627153337942,0.17717095577458042,0.029801429578833943,0.0012481355436142108,0.20822052089702858,0.20826573987152686,0.10218534553342283,0.6895489145950503,0.8508813397032893,-4.521897449827339e-05,3.6961786095613136,19.23782825879923,0.17717634216681144,0.48309326171875,0.5684429761562769,0.24368201061923192,0.30700394354448207,0.3322999352984714,0.0008465208378600852,76.68856072425842
