tag,branch,P,H,seed,iters,stage,lossless,order_opt,runtime_s,lamT,lamCo,sha256_rho,F,Faf,T,co,Rtot,A,Rcross,abs_rx,abs_ry,dphi_deg,phase_err_deg,offdiag,n_islands,min_si_nm,min_gap_nm,edge_clear_nm,fill
D2_P330_H170_multi7,D2,330.0,170.0,multi7,150,ceiling_largeP,False,9,885.9602558612823,3.2,2.0,0bf8b849860fb4c342aa95f1280ca4cd0cb8ee834edf91b9dc1dd145423b3f2a,0.5627356171607971,0.5627356767654419,0.0365585535764694,0.020734753459692,0.5834704637527466,0.3799709677696228,0.5627356767654419,0.7892904877662659,0.7375373840332031,-158.6011505126953,21.398849487304688,5.1529190386645496e-05,1,140.9375,37.8125,6.507533679900121,0.3467881944444444
D2_P278_H200_warm~-home-u792a7aca,D2,278.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/rect.npy,110,ceiling_theta0,False,7,184.85248708724976,3.2,3.2,afded9029f8b235cd39e26ababc4503ffcc2c7b148dd4096e0106ae928fead98,0.5600026249885559,0.5600026249885559,0.0146376071497797,0.011494031175971,0.5714966654777527,0.413865715265274,0.5600025653839111,0.6734338998794556,0.8303493857383728,168.78564453125,11.21435546875,4.830329271499068e-05,1,95.5625,89.77083333333334,5.288492166875884,0.2625868055555556
D2_P278_H200_warm~-home-uf77f8f05,D2,278.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/p258.npy,110,ceiling_theta0,False,7,186.38657689094543,2.0,2.0,0dd807a4387838d30271bd0b07143561528bfbb0cfe034fe226ea1833b54ccc3,0.5599846839904785,0.5599847435951233,0.0054227448999881,0.010652495548129,0.5706372261047363,0.4239400327205658,0.5599846839904785,0.6668834090232849,0.8345902562141418,170.7469940185547,9.253005981445312,0.0001505031686974,1,95.5625,95.5625,5.35915378494218,0.26953125
D2_P272_H200_warm~-home-ue54944fa,D2,272.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/newA.npy,110,ceiling_theta0,False,7,145.6049952507019,2.0,2.0,c41c4870163cd3002b8db18842dbe6e34ecfca2b31acbe4438946a0a2879f8dc,0.5562122464179993,0.5562121272087097,0.0088475262746214,0.0109810288995504,0.5671932697296143,0.4239591956138611,0.5562121868133545,0.6667690277099609,0.8305453658103943,169.9184112548828,10.081588745117188,0.0001306044869124,1,93.5,76.5,7.083790539810451,0.2786458333333333
D2_P272_H200_warm~-home-u03248b5c,D2,272.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/lowT.npy,110,ceiling_theta0,False,7,186.6612787246704,2.0,2.0,0b0838a36c4eab25b696cef02dec629eb49b55bcbb7dbe9dd3c89f1f57a36077,0.5549339652061462,0.5549339652061462,0.014007612131536,0.01810959354043,0.573043704032898,0.4129486978054046,0.5549339652061462,0.6827482581138611,0.824586033821106,162.46499633789062,17.535003662109375,0.0001536624185973,1,104.83333333333334,87.83333333333334,7.083790539810451,0.27734375
D2_P272_H200_mix~-home-usb24cd6c1,D2,272.0,200.0,mix:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/newA.npy+/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,ceiling_theta0,False,7,186.126232624054,2.0,2.0,4d518bd1d32175d0c0d7147e3e8a2756bb10d9d48476040d40a7366f053c9736,0.5525126457214355,0.5525126457214355,0.0141689237207174,0.0175319891422987,0.570044755935669,0.4157863259315491,0.5525126457214355,0.6815851926803589,0.8219069838523865,162.74273681640625,17.25726318359375,9.481994493398815e-05,1,99.16666666666669,93.5,5.4048612133230165,0.2721354166666667
D2_P272_H200_warm~-home-uf6d5e931,D2,272.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldA.npy,110,ceiling_theta0,False,7,188.4428243637085,2.0,2.0,3776d19fd40d1103c99fef472a8ce358b9a652f167e0a9d88add9f3a76897470,0.5516431927680969,0.5516431331634521,0.0187376383692026,0.0205230545252561,0.5721662640571594,0.4090960919857025,0.5516431331634521,0.6870553493499756,0.8199313879013062,160.52870178222656,19.47129821777344,0.0001337826543021,1,104.83333333333334,87.83333333333334,7.083790539810451,0.2738715277777778
D2_P272_H200_warm~-home-u07849f62,D2,272.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/mirror.npy,110,ceiling_theta0,False,7,189.2799777984619,13.107200000000004,20.97152000000001,c7d0f2f845c4f7cd9a15f2ceefea89f5378baf453f2e2707242f6ed9bf20b6d0,0.5495581030845642,0.549558162689209,0.0230087824165821,0.0068606897257268,0.5564188361167908,0.4205723702907562,0.549558162689209,0.6601477861404419,0.8228259682655334,177.56793212890625,2.43206787109375,0.0001366747601423,1,93.5,31.166666666666668,5.1967065331137405,0.3276909722222222
D2_P272_H200_warm~-home-uf77f8f05,D2,272.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/p258.npy,110,ceiling_theta0,False,7,188.3147566318512,2.0,3.2,e5b816634dd28be4ff196d930a4f302f821d08b57d35a912d14491b7a3143f80,0.5486704707145691,0.5486704707145691,0.0053219739347696,0.0166715178638696,0.5653420686721802,0.4293359518051147,0.5486705303192139,0.6541500687599182,0.8383148312568665,165.95887756347656,14.041122436523438,0.0001229980989592,1,93.5,2.833333333333333,3.4081328397995776,0.2795138888888889
D2_P272_H200_warm~-home-u792a7aca,D2,272.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/rect.npy,110,ceiling_theta0,False,7,189.59645986557007,3.2,3.2,ab28116a8d556572363e6bcb81adf12c959b71b14549be46c39d08da4dc7a225,0.5473629832267761,0.5473629832267761,0.0181278605014085,0.0205611027777194,0.5679241418838501,0.4139479994773865,0.5473630428314209,0.67779940366745,0.822457492351532,160.9093017578125,19.0906982421875,7.581405225209892e-05,1,99.16666666666669,93.5,5.822299129658859,0.2734375
D2_P264_H230_warm~-home-u792a7aca,D2,264.0,230.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/rect.npy,110,ceiling_theta0,False,7,196.53107261657715,13.107200000000004,2.0,a0ba93793e4c03e0c602ec7725fc79d480ecaff04e19ce4c00c040d228cfdc50,0.5460860729217529,0.5460860729217529,0.0173599906265735,0.006844793446362,0.5529309511184692,0.4297090470790863,0.5460860729217529,0.6563152074813843,0.8216521143913269,180.5106658935547,0.5106658935546875,0.0002352564624743,1,63.25,68.75,4.266769539767026,0.2721354166666667
D2_P264_H230_warm~-home-ue54944fa,D2,264.0,230.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/newA.npy,110,ceiling_theta0,False,7,151.1523504257202,13.107200000000004,3.2,c28551b66eb02e7f49c48d7d4e8cc82af102c7293b3059c99d60bd6e5039b709,0.5415039658546448,0.5415039658546448,0.0232710782438516,0.0076051806099712,0.549109160900116,0.4276197552680969,0.5415039658546448,0.6509770154953003,0.8212473392486572,182.96221923828125,2.96221923828125,0.0003150314150843,1,63.25,79.75,3.8649866310168335,0.2747395833333333
D2_P300_H170_rand11,D2,300.0,170.0,rand11,150,ceiling_largeP,False,9,775.9049513339996,3.2,2.0,ab46c0dc90d6dc2e956dd89464ef5a0d1df3c2b3b22db5765351aeffea620692,0.5414407849311829,0.5414407849311829,0.0715604200959205,0.0152670266106724,0.5567078590393066,0.3717317283153534,0.5414408445358276,0.8404272198677063,0.6380422115325928,-168.88735961914062,11.112640380859377,7.92719074524939e-05,1,109.375,9.375,3.43415978111949,0.4066840277777778
D2_P264_H230_warm~-home-uf77f8f05,D2,264.0,230.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/p258.npy,110,ceiling_theta0,False,7,193.93432188034055,8.192000000000002,2.0,a02cf82ab326dfe4618c6ebe287b0be06363c25bcaa898317825a78870c76442,0.5402366518974304,0.5402366518974304,0.0141917495056986,0.0075575318187475,0.5477943420410156,0.4380139112472534,0.5402367115020752,0.6550346612930298,0.8164056539535522,174.92703247070312,5.072967529296875,0.0001001572090899,1,63.25,74.25,3.8649866310168335,0.2643229166666667
D2_P278_H200_mix~-home-usd4d2ddf4,D2,278.0,200.0,mix:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/mirror.npy+/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,ceiling_theta0,False,7,184.64049458503723,2.0,2.0,c8203ec19590a91971b8383a9e5eb1bffa10506758402cebd55b1a1c40999c1b,0.5394551157951355,0.5394551157951355,0.0045203370973467,0.0095847118645906,0.549039900302887,0.4464397728443146,0.5394551753997803,0.6675980687141418,0.8077082633972168,169.3123779296875,10.6876220703125,6.903443136252463e-05,1,72.39583333333334,14.479166666666668,6.996148530569471,0.2964409722222222
D2_P272_H230_warm~-home-u792a7aca,D2,272.0,230.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/rect.npy,110,ceiling_theta0,False,7,193.37679147720337,13.107200000000004,3.2,560bc7bf056e5a6edd524b1e001d2333cba7c270f18b5a8f0b0c2824a4090337,0.5368570685386658,0.5368569493293762,0.0219034701585769,0.0189849101006984,0.5558419227600098,0.4222546219825744,0.5368569493293762,0.6826784610748291,0.8035135269165039,160.7500762939453,19.249923706054688,0.0001649331534281,1,70.83333333333334,70.83333333333334,7.507403569904838,0.2530381944444444
D2_P264_H200_warm~-home-u03248b5c,D2,264.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/lowT.npy,110,ceiling_theta0,False,7,191.29436230659485,2.0,2.0,dcb1cb3cf9a648995b46d7e476d7a178bbf02606b5f8741d9df66bf9cc4850da,0.5365411639213562,0.5365411043167114,0.018196789547801,0.0174698270857334,0.5540109872817993,0.4277922213077545,0.5365411043167114,0.6625168919563293,0.8179812431335449,163.30075073242188,16.699249267578125,5.010395761928521e-05,1,107.25,2.75,2.866717168040765,0.2912326388888889
D2_P278_H230_warm~-home-uf6d5e931,D2,278.0,230.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldA.npy,110,ceiling_theta0,False,7,350.59109902381897,2.0,2.0,5155a2321347eac26c030439ad286cecc09f77ae28053aa7560546498063ef2f,0.5358351469039917,0.5358351469039917,0.0268595088273286,0.0113662406802177,0.54720139503479,0.4259390830993652,0.5358351469039917,0.6926054358482361,0.7840284109115601,164.97947692871094,15.020523071289062,0.0001519440265838,1,60.8125,101.35416666666669,12.953192543952198,0.2391493055555555
D2_P264_H200_warm~-home-uf6d5e931,D2,264.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldA.npy,110,ceiling_theta0,False,7,187.11652064323425,2.0,2.0,e8f4ba3e24f66b6c2bffb19537ec8063067b0798e042532c6128b4b42b4ca1b6,0.5356591939926147,0.5356591939926147,0.0163995120674371,0.0149071356281638,0.5505663752555847,0.4330341219902038,0.5356591939926147,0.6592679023742676,0.8163936734199524,165.36187744140625,14.63812255859375,6.254615436773747e-05,1,107.25,8.25,2.866717168040765,0.2934027777777778
D2_P278_H230_warm~-home-u03248b5c,D2,278.0,230.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/lowT.npy,110,ceiling_theta0,False,7,338.3227710723877,2.0,2.0,9915d48ec944b4ae5af8276a770df49115c39a2a95d257b6131802917cf63153,0.5352862477302551,0.5352862477302551,0.030354093760252,0.0104277562350034,0.5457140207290649,0.4239318966865539,0.5352862477302551,0.6903440356254578,0.7841257452964783,165.83531188964844,14.164688110351562,8.869776502251625e-05,1,60.8125,101.35416666666669,12.953192543952198,0.2369791666666666
D2_P278_H170_warm~-home-uf77f8f05,D2,278.0,170.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/p258.npy,110,ceiling_theta0,False,7,181.0674510002136,13.107200000000004,13.107200000000004,debca779c5a6e71c38845e8970b622e5c2976e3f216282dbce248a29e22f5b0c,0.5337210297584534,0.5337210297584534,0.0709939897060394,0.0554605275392532,0.5891815423965454,0.3398244678974151,0.5337210893630981,0.7356974482536316,0.7981932163238525,-215.46832275390625,35.46832275390625,0.0001205107546411,1,89.77083333333334,2.895833333333333,2.7721016349211283,0.2747395833333333
D2_P278_H170_mix~-home-usb24cd6c1,D2,278.0,170.0,mix:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/newA.npy+/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,ceiling_theta0,False,7,179.8173189163208,13.107200000000004,20.97152000000001,000e79e602b43a908fb8d039a1414d4256d9180825af3ea120a3b6e60ce1c7f2,0.533685028553009,0.533685028553009,0.0708028301596641,0.055105984210968,0.5887910723686218,0.3404060900211334,0.5336849689483643,0.7368229627609253,0.796664297580719,-215.3833770751953,35.38337707519531,0.0002382148231845,1,89.77083333333334,2.895833333333333,2.7721016349211283,0.2743055555555556
D2_P278_H170_warm~-home-ue54944fa,D2,278.0,170.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/newA.npy,110,ceiling_theta0,False,7,139.2633728981018,8.192000000000002,13.107200000000004,07e8f2b9225827b1b4a15a91f076bb89efa61caaa921781ad53ceaae8c701e24,0.5335367321968079,0.5335367321968079,0.0768333673477172,0.052008718252182,0.5855454802513123,0.3376211524009704,0.5335366725921631,0.7422390580177307,0.7875100374221802,-214.53302001953125,34.53302001953125,0.0002654277777764,1,89.77083333333334,2.895833333333333,2.7721016349211283,0.2721354166666667
D2_P272_H230_warm~-home-uf77f8f05,D2,272.0,230.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/p258.npy,110,ceiling_theta0,False,7,190.5966215133667,8.192000000000002,2.0,9abf916d94c1f00bc07c218bdf814b9a5ba5921fb5913727df88606b8154048b,0.5329276323318481,0.5329276323318481,0.037195861339569,0.0140383392572402,0.546966016292572,0.4158381223678589,0.5329276323318481,0.6625311970710754,0.8093110918998718,194.59593200683597,14.595932006835938,4.3282791011733934e-05,2,53.833333333333336,82.16666666666667,5.4048612133230165,0.2625868055555556
D2_P278_H230_warm~-home-uf77f8f05,D2,278.0,230.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/p258.npy,110,ceiling_theta0,False,7,345.6952011585236,5.120000000000001,2.0,cb39927e2b7060bb049ad18528132232b97385176dcf3703adb663e53bc005dc,0.5322319269180298,0.5322318077087402,0.0350495986640453,0.0256975907832384,0.5579293966293335,0.407021015882492,0.5322318077087402,0.6767135858535767,0.8111211657524109,202.65773010253903,22.657730102539062,4.506676486926153e-05,2,55.020833333333336,83.97916666666667,6.495518517791084,0.2608506944444444
D2_P264_H200_mix~-home-usb24cd6c1,D2,264.0,200.0,mix:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/newA.npy+/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,ceiling_theta0,False,7,191.71588373184204,2.0,2.0,c0cc5323cea61f79d568e4bae985844b113c99381470e112fff9373968654fe3,0.5294403433799744,0.5294404029846191,0.0227613318711519,0.0193201564252376,0.5487605333328247,0.4284781217575073,0.5294404029846191,0.6669554114341736,0.8078932762145996,161.21266174316406,18.787338256835938,0.0001638378889765,1,101.75,90.75,3.8649866310168335,0.2890625
D2_P278_H170_warm~-home-uf6d5e931,D2,278.0,170.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldA.npy,110,ceiling_theta0,False,7,178.99252653121948,13.107200000000004,20.97152000000001,d30e2b01d8b079d15c8d847764e7a93c2e6d5f6cef41a5862d6f71eab20f36be,0.5285455584526062,0.5285455584526062,0.0770239830017089,0.0576438196003437,0.5861893892288208,0.3367866277694702,0.5285455584526062,0.7240725755691528,0.8050451874732971,-216.11410522460935,36.114105224609375,0.0002048933238256,1,95.5625,2.895833333333333,2.7721016349211283,0.27734375
D2_P278_H260_warm~-home-uf6d5e931,D2,278.0,260.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldA.npy,110,ceiling_theta0,False,7,196.4229211807251,13.107200000000004,5.120000000000001,579bec162b0d3d9f2a9e819dd19d565a01f0430ba297f5c96772e2d0d9892a74,0.527342677116394,0.527342677116394,0.0416423939168453,0.0043854638934135,0.531728208065033,0.4266293942928314,0.527342677116394,0.7092345952987671,0.7486271858215332,170.04441833496094,9.955581665039062,5.423726179287769e-05,1,55.020833333333336,101.35416666666669,14.015502789092553,0.2282986111111111
D2_P264_H200_warm~-home-u792a7aca,D2,264.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/rect.npy,110,ceiling_theta0,False,7,187.52218317985532,2.0,5.120000000000001,7d4d34e2e3c7ddcc1bb2899832e75cc5535bf732908facf2b048a5d63e085bb0,0.5264042019844055,0.5264042019844055,0.0237453989684581,0.0136219374835491,0.5400261878967285,0.4362284243106842,0.5264041423797607,0.6485692262649536,0.8120408058166504,166.81556701660156,13.184432983398438,8.107479516183957e-05,1,101.75,85.25,4.266769539767026,0.2947048611111111
D2_P278_H260_warm~-home-ue54944fa,D2,278.0,260.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/newA.npy,110,ceiling_theta0,False,7,152.1046757698059,20.97152000000001,13.107200000000004,af7992c2842de561a3f51557e6bfc8b8fa479080d67263a0c485f759d3dc8c10,0.5255914926528931,0.5255916118621826,0.0440308004617691,0.0047454079613089,0.5303369760513306,0.4256322383880615,0.5255916118621826,0.6922399401664734,0.7625467777252197,170.6459197998047,9.354080200195312,0.0006373361684381,1,55.020833333333336,26.0625,13.179973190700352,0.2170138888888889
D2_P264_H290_multi7,D2,264.0,290.0,multi7,110,ceiling_theta0,False,7,162.86598563194275,20.97152000000001,20.97152000000001,d30c9675642cdc1241b9863745a0db4d2d83278a3c933d11c28c5b1d4482e147,0.5252179503440857,0.5252178907394409,0.0205410439521074,0.0336284004151821,0.5588463544845581,0.4206126034259796,0.5252178907394409,0.8012093305587769,0.6897508502006531,207.18478393554688,27.184783935546875,0.0002477144880685,3,30.25,2.75,2.2060269439200937,0.3302951388888889
D2_P278_H230_warm~-home-u792a7aca,D2,278.0,230.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/rect.npy,110,ceiling_theta0,False,7,360.2139871120453,20.97152000000001,13.107200000000004,ed437121bdc46da981ca142f4985ef07103e4584021b4484a05e6227a702afc2,0.5248516201972961,0.5248516201972961,0.0321321114897728,0.0246500633656978,0.5495016574859619,0.4183662235736847,0.5248515605926514,0.709841787815094,0.7714453935623169,155.98463439941406,24.015365600585938,0.0002454342902638,5,14.479166666666668,2.895833333333333,2.7721016349211283,0.2621527777777778
D2_P278_H170_mix~-home-usd4d2ddf4,D2,278.0,170.0,mix:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/mirror.npy+/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,ceiling_theta0,False,7,176.46398377418518,2.0,3.2,b7ef8166c082c3707b26d4d9674fa68277962e3409e9b52bf765ba8773adb1a1,0.5236998200416565,0.5236998200416565,0.0303140114992856,0.0175595302134752,0.5412593483924866,0.4284266531467438,0.5236998796463013,0.5925242900848389,0.8552389144897461,182.81051635742188,2.810516357421875,0.0001518826757092,1,124.52083333333334,8.6875,3.1184677667037164,0.42578125
D2_P272_H170_warm~-home-ue54944fa,D2,272.0,170.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/newA.npy,110,ceiling_theta0,False,7,137.97344827651978,20.97152000000001,33.55443200000001,540a2dffc0210e98c21712001576c720682d0384b64d0e3223f0af3a2bfacac1,0.5231838226318359,0.5231837034225464,0.0732569247484207,0.0633366554975509,0.5865204334259033,0.3402226567268371,0.5231838226318359,0.7321510314941406,0.7981200814247131,-218.0990447998047,38.09904479980469,0.0003165411762893,1,87.83333333333334,2.833333333333333,0.5083566751987831,0.2842881944444444
D2_P272_H170_warm~-home-uad7868eb,D2,272.0,170.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,ceiling_theta0,False,7,138.21818327903748,20.97152000000001,33.55443200000001,31c7df906e97a6f52615f047e3ebfe4e1550a8fb7febbf70c542f354d006a6b0,0.5223748087882996,0.5223747491836548,0.0834690779447555,0.057308480143547,0.5796833038330078,0.3368476033210754,0.5223747491836548,0.7313445806503296,0.7902541756629944,-216.42013549804688,36.42013549804688,0.0002360788785154,1,87.83333333333334,2.833333333333333,0.5083566751987831,0.2838541666666667
D2_P278_H170_warm~-home-u03248b5c,D2,278.0,170.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/lowT.npy,110,ceiling_theta0,False,7,182.77868700027463,13.107200000000004,20.97152000000001,02045c2e2ae1316016d47940918e624ca766738e4a84c268ba0192e832836444,0.5208964347839355,0.5208964347839355,0.0786546170711517,0.0665511861443519,0.5874476432800293,0.3338977396488189,0.5208964347839355,0.7161123156547546,0.8136820793151855,-218.7631683349609,38.76316833496094,6.722421676386148e-05,1,101.35416666666669,2.895833333333333,2.7721016349211283,0.2786458333333333
D2_P278_H230_mix~-home-usd4d2ddf4,D2,278.0,230.0,mix:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/mirror.npy+/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,ceiling_theta0,False,7,191.39073395729065,8.192000000000002,5.120000000000001,4123fe500343bd257c8bc1e3c6c8c8f6fa4f498393c53cc85c3c0497cbdae865,0.5207538604736328,0.520753800868988,0.0486725121736526,0.006360100582242,0.5271139740943909,0.4242135286331177,0.5207538604736328,0.6983827352523804,0.7526549696922302,168.1259765625,11.8740234375,0.0001237630203831,1,55.020833333333336,20.270833333333336,13.179973190700352,0.2452256944444444
D2_P278_H260_warm~-home-u03248b5c,D2,278.0,260.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/lowT.npy,110,ceiling_theta0,False,7,193.13225889205933,13.107200000000004,8.192000000000002,345bebe04e42e7b4990993544194716a8903357b8360daef483beedcf9f05830,0.5200018286705017,0.5200018286705017,0.0427982807159423,0.0068406565114855,0.5268425941467285,0.4303591251373291,0.5200018882751465,0.6963919401168823,0.7541375160217285,167.72105407714844,12.278945922851562,9.989109821617605e-05,1,55.020833333333336,101.35416666666669,12.953192543952198,0.2256944444444444
D2_P264_H200_warm~-home-ue54944fa,D2,264.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/newA.npy,110,ceiling_theta0,False,7,146.8844392299652,2.0,2.0,222932b59d2a25824ca5af7836c978179145ab5a165a346ded3dfa1c9f2b634d,0.5194602608680725,0.519460141658783,0.0292842574417591,0.0125634651631116,0.5320236682891846,0.4386920630931854,0.519460141658783,0.6340234279632568,0.8136717081069946,169.287841796875,10.712158203125,0.0001729808864183,1,96.25,8.25,4.333872659081777,0.2947048611111111
D2_P272_H170_mix~-home-usd4d2ddf4,D2,272.0,170.0,mix:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/mirror.npy+/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,ceiling_theta0,False,7,182.75408244133,2.0,8.192000000000002,f1a51633129fcaee5adea317239a6a3557148f3f8904893258b9c89e9ca33511,0.5190057754516602,0.5190058350563049,0.0140670677646994,0.0211509056389331,0.5401566624641418,0.4457762837409973,0.5190057754516602,0.5953203439712524,0.8520017862319946,168.9762420654297,11.023757934570312,7.701636059209704e-05,1,127.5,2.833333333333333,1.7136382015483207,0.44140625
D2_P400_H230_multi7,D2,400.0,230.0,multi7,110,ceiling_largeP,False,9,714.3086667060852,3.2,3.2,8a4cf966963647ae3fb85ffd52ea92148520e2857cbbce927ec3f498cd44a3e0,0.5175920128822327,0.5175920128822327,0.0187795683741569,0.0630113333463668,0.5806033611297607,0.4006170630455017,0.5175920724868774,0.864654004573822,0.6431020498275757,215.1645050048828,35.16450500488281,0.0001870487612904,2,70.83333333333334,12.5,4.891043778741761,0.3528645833333333
D2_P278_H260_mix~-home-usb24cd6c1,D2,278.0,260.0,mix:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/newA.npy+/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,ceiling_theta0,False,7,200.16811847686768,13.107200000000004,5.120000000000001,3768f40b189017cb1a2916dec3d097c84f447e41c12db80f38c84b753f94cc2c,0.5166585445404053,0.51665860414505,0.0338477715849876,0.0073551870882511,0.5240137577056885,0.4421384632587433,0.51665860414505,0.6852042078971863,0.7606068253517151,167.7494354248047,12.250564575195312,0.0001201133491122,1,49.22916666666667,95.5625,8.58369340459295,0.2252604166666666
D2_P272_H230_warm~-home-u03248b5c,D2,272.0,230.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/lowT.npy,110,ceiling_theta0,False,7,192.30033993721008,2.0,2.0,21885c99fe727d8afa1cee147257954a956acda41885756bb9144de0c5c249f8,0.5166199803352356,0.5166200995445251,0.0417694002389907,0.0102795325219631,0.526899516582489,0.4313310980796814,0.5166200399398804,0.6804018616676331,0.7686691880226135,165.4980010986328,14.501998901367188,0.0002054843789665,1,59.5,99.16666666666669,9.72175764228558,0.2452256944444444
D2_P278_H230_mix~-home-usb24cd6c1,D2,278.0,230.0,mix:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/newA.npy+/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,ceiling_theta0,False,7,192.7849292755127,2.0,3.2,1e15ba264db5a4d0916b8638db860d90cf1fcdea39bbdbd5e73b7d9809045f5a,0.5138230323791504,0.5138230323791504,0.0431303568184375,0.0104708075523376,0.5242939591407776,0.4325756728649139,0.5138230919837952,0.6953098177909851,0.7517526745796204,164.36183166503906,15.638168334960938,0.0002634352713357,1,72.39583333333334,101.35416666666669,12.953192543952198,0.2282986111111111
D2_P264_H200_warm~-home-uf77f8f05,D2,264.0,200.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/p258.npy,110,ceiling_theta0,False,7,191.5345540046692,2.0,3.2,d4a2a7519dc1589a13d1d209f55c987256b48b2cf9aef29cc2684d6f800fdd87,0.5121634006500244,0.5121634602546692,0.0253240093588829,0.0127906240522861,0.5249541401863098,0.4497218430042267,0.512163519859314,0.6108357310295105,0.8226712346076965,173.58734130859375,6.41265869140625,7.301297591766343e-05,1,90.75,2.75,2.866717168040765,0.2947048611111111
D2_P272_H230_warm~-home-uf6d5e931,D2,272.0,230.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldA.npy,110,ceiling_theta0,False,7,194.72388529777527,2.0,2.0,efa62d26bc3124dbaf625714a40972a24a10769bb302eabb0b9bce478682b0f0,0.5118107199668884,0.5118107199668884,0.0423199087381362,0.0116973258554935,0.5235080718994141,0.4341720342636108,0.5118107199668884,0.6804627180099487,0.764190137386322,164.10206604003906,15.897933959960938,0.0001255618117284,1,65.16666666666667,99.16666666666669,10.736363907023048,0.24609375
D2_P264_H170_warm~-home-uad7868eb,D2,264.0,170.0,warm:/home/user/ENZ/rtype_perfectR_campaign/mining/seeds/oldB.npy,110,ceiling_theta0,False,7,138.84234285354614,33.55443200000001,40.0,e576e6204c056d3d9881e441c5c1057126b1942ea4cdeba912e354b03a306b9d,0.5112062096595764,0.5112061500549316,0.0858038589358329,0.101548932492733,0.6127551794052124,0.301440954208374,0.5112061500549316,0.7981184124946594,0.7671488523483276,-228.00442504882807,48.004425048828125,7.375073619186878e-05,1,90.75,2.75,1.026269138222517,0.2894965277777778
