Te_K,lambda_nm,eps_re,eps_im,T,R,A,Fx,Fy,Fz,Ftot,mean_Ez2_over_Einc2,within_trusted_Te(<=6000K)
5000,1316.0,0.554473,0.369204,0.865371,0.088067,0.046562,0.026774,0.000316,0.019462,0.046552,0.480042,1
5000,1318.0,0.545937,0.371480,0.881642,0.075970,0.042388,0.026827,0.000287,0.015266,0.042379,0.374799,1
5000,1320.0,0.537389,0.373761,0.893571,0.066882,0.039547,0.026908,0.000272,0.012360,0.039539,0.302052,1
5000,1322.0,0.528830,0.376047,0.902383,0.060004,0.037613,0.027004,0.000266,0.010336,0.037605,0.251429,1
5000,1324.0,0.520261,0.378337,0.908861,0.054821,0.036318,0.027108,0.000265,0.008937,0.036310,0.216415,1
5000,1326.0,0.511682,0.380630,0.913566,0.050956,0.035478,0.027215,0.000269,0.007987,0.035471,0.192532,1
5000,1328.0,0.503092,0.382931,0.916920,0.048116,0.034964,0.027322,0.000275,0.007359,0.034956,0.176606,1
5000,1330.0,0.494492,0.385235,0.919224,0.046090,0.034685,0.027428,0.000282,0.006968,0.034678,0.166462,1
5000,1332.0,0.485882,0.387544,0.920686,0.044732,0.034582,0.027530,0.000290,0.006753,0.034574,0.160616,1
5000,1334.0,0.477261,0.389858,0.921476,0.043917,0.034607,0.027629,0.000299,0.006670,0.034599,0.157940,1
5000,1336.0,0.468629,0.392176,0.921722,0.043550,0.034728,0.027724,0.000308,0.006687,0.034719,0.157634,1
5000,1338.0,0.459988,0.394499,0.921521,0.043558,0.034921,0.027816,0.000317,0.006779,0.034912,0.159107,1
5000,1340.0,0.451335,0.396828,0.920951,0.043881,0.035168,0.027903,0.000326,0.006930,0.035159,0.161925,1
5000,1342.0,0.442673,0.399160,0.920073,0.044472,0.035456,0.027987,0.000334,0.007125,0.035447,0.165762,1
5000,1344.0,0.434000,0.401498,0.918937,0.045289,0.035774,0.028067,0.000343,0.007355,0.035765,0.170368,1
5000,1346.0,0.425317,0.403842,0.917581,0.046303,0.036116,0.028144,0.000351,0.007612,0.036107,0.175565,1
5000,1348.0,0.416622,0.406190,0.916044,0.047480,0.036476,0.028217,0.000359,0.007891,0.036467,0.181201,1
5000,1350.0,0.407917,0.408542,0.914348,0.048802,0.036850,0.028288,0.000367,0.008186,0.036840,0.187181,1
5000,1352.0,0.399202,0.410899,0.912523,0.050244,0.037234,0.028355,0.000374,0.008495,0.037224,0.193411,1
5000,1354.0,0.390477,0.413261,0.910584,0.051790,0.037625,0.028420,0.000381,0.008814,0.037615,0.199837,1
5000,1356.0,0.381741,0.415629,0.908547,0.053429,0.038024,0.028482,0.000388,0.009143,0.038013,0.206418,1
5000,1358.0,0.372995,0.418000,0.906434,0.055139,0.038427,0.028543,0.000394,0.009479,0.038416,0.213103,1
5000,1360.0,0.364238,0.420378,0.904256,0.056910,0.038834,0.028601,0.000401,0.009822,0.038824,0.219873,1
6000,1240.0,1.012476,0.268840,0.924495,0.028005,0.047500,0.023343,0.001011,0.023133,0.047487,0.738341,1
6000,1242.0,1.004778,0.270869,0.924880,0.026680,0.048441,0.023552,0.001027,0.023848,0.048427,0.756656,1
6000,1244.0,0.997071,0.272902,0.925165,0.025392,0.049443,0.023766,0.001046,0.024618,0.049429,0.776529,1
6000,1246.0,0.989354,0.274937,0.925328,0.024156,0.050515,0.023985,0.001065,0.025451,0.050501,0.798142,1
6000,1248.0,0.981628,0.276977,0.925349,0.022984,0.051667,0.024210,0.001086,0.026356,0.051652,0.821758,1
6000,1250.0,0.973892,0.279021,0.925198,0.021894,0.052908,0.024441,0.001109,0.027342,0.052893,0.847620,1
6000,1252.0,0.966148,0.281068,0.924844,0.020904,0.054252,0.024680,0.001135,0.028422,0.054237,0.876077,1
6000,1254.0,0.958393,0.283120,0.924249,0.020036,0.055715,0.024927,0.001162,0.029610,0.055699,0.907518,1
6000,1256.0,0.950629,0.285176,0.923369,0.019315,0.057315,0.025184,0.001193,0.030922,0.057299,0.942412,1
6000,1258.0,0.942855,0.287235,0.922152,0.018773,0.059076,0.025451,0.001227,0.032381,0.059059,0.981348,1
6000,1260.0,0.935072,0.289297,0.920530,0.018445,0.061025,0.025731,0.001264,0.034011,0.061007,1.025039,1
6000,1262.0,0.927280,0.291365,0.918423,0.018379,0.063197,0.026027,0.001307,0.035846,0.063179,1.074368,1
6000,1264.0,0.919478,0.293436,0.915734,0.018631,0.065635,0.026339,0.001354,0.037922,0.065616,1.130373,1
6000,1266.0,0.911666,0.295510,0.912326,0.019276,0.068398,0.026673,0.001408,0.040296,0.068378,1.194588,1
6000,1268.0,0.903845,0.297590,0.908043,0.020406,0.071551,0.027033,0.001470,0.043027,0.071530,1.268638,1
6000,1270.0,0.896013,0.299672,0.902662,0.022148,0.075190,0.027424,0.001542,0.046203,0.075168,1.354926,1
6000,1272.0,0.888173,0.301759,0.895893,0.024671,0.079436,0.027854,0.001625,0.049934,0.079412,1.456502,1
6000,1274.0,0.880324,0.303850,0.887341,0.028209,0.084450,0.028333,0.001723,0.054369,0.084425,1.577437,1
6000,1276.0,0.872464,0.305944,0.876461,0.033087,0.090452,0.028875,0.001840,0.059710,0.090425,1.723252,1
6000,1278.0,0.864594,0.308044,0.862481,0.039773,0.097746,0.029498,0.001981,0.066237,0.097716,1.901563,1
6000,1280.0,0.856716,0.310147,0.844292,0.048954,0.106754,0.030227,0.002154,0.074341,0.106722,2.123054,1
6000,1282.0,0.848827,0.312254,0.820305,0.061633,0.118062,0.031094,0.002370,0.084562,0.118026,2.402415,1
6000,1284.0,0.840930,0.314366,0.788010,0.079420,0.132570,0.032152,0.002642,0.097736,0.132530,2.762326,1
6000,1286.0,0.833022,0.316482,0.743842,0.104685,0.151473,0.033462,0.002991,0.114975,0.151427,3.232856,1
6000,1288.0,0.825105,0.318600,0.682279,0.141209,0.176513,0.035110,0.003443,0.137907,0.176459,3.857876,1
6000,1290.0,0.817178,0.320724,0.595415,0.194691,0.209893,0.037188,0.004028,0.168614,0.209830,4.692921,1
6000,1292.0,0.809242,0.322853,0.474778,0.272053,0.253169,0.039711,0.004756,0.208627,0.253093,5.777234,1
6000,1294.0,0.801296,0.324984,0.318432,0.377495,0.304074,0.042405,0.005553,0.256027,0.303984,7.054222,1
6000,1296.0,0.793340,0.327121,0.155278,0.496566,0.348156,0.044257,0.006127,0.297672,0.348055,8.160684,1
6000,1298.0,0.785374,0.329261,0.066570,0.577893,0.355538,0.043560,0.005962,0.305916,0.355438,8.345043,1
6000,1300.0,0.777398,0.331406,0.125736,0.565381,0.308883,0.039785,0.004871,0.264144,0.308799,7.169937,1
6000,1302.0,0.769414,0.333555,0.289489,0.475899,0.234612,0.034951,0.003427,0.196172,0.234550,5.298755,1
6000,1304.0,0.761419,0.335708,0.462877,0.369492,0.167631,0.031056,0.002233,0.134301,0.167589,3.609829,1
6000,1306.0,0.753415,0.337866,0.599114,0.280850,0.120035,0.028545,0.001438,0.090024,0.120007,2.407968,1
6000,1308.0,0.745401,0.340028,0.695835,0.215265,0.088899,0.027069,0.000949,0.060862,0.088880,1.620059,1
6000,1310.0,0.737377,0.342194,0.762421,0.168565,0.069015,0.026243,0.000657,0.042100,0.069000,1.115259,1
6000,1312.0,0.729344,0.344364,0.808561,0.135231,0.056207,0.025801,0.000482,0.029913,0.056196,0.788630,1
6000,1314.0,0.721301,0.346539,0.841018,0.111143,0.047839,0.025582,0.000377,0.021870,0.047830,0.573835,1
6000,1316.0,0.713247,0.348718,0.864239,0.093470,0.042291,0.025497,0.000315,0.016471,0.042284,0.430135,1
6000,1318.0,0.705186,0.350902,0.881107,0.080320,0.038572,0.025491,0.000279,0.012795,0.038565,0.332562,1
6000,1320.0,0.697114,0.353090,0.893485,0.070446,0.036069,0.025532,0.000260,0.010271,0.036063,0.265695,1
6000,1322.0,0.689031,0.355282,0.902672,0.062948,0.034380,0.025601,0.000251,0.008521,0.034374,0.219405,1
6000,1324.0,0.680939,0.357479,0.909489,0.057256,0.033256,0.025687,0.000249,0.007313,0.033249,0.187432,1
6000,1326.0,0.672838,0.359679,0.914516,0.052955,0.032529,0.025782,0.000250,0.006489,0.032522,0.165550,1
6000,1328.0,0.664727,0.361886,0.918186,0.049732,0.032082,0.025882,0.000255,0.005939,0.032076,0.150807,1
6000,1330.0,0.656606,0.364096,0.920801,0.047363,0.031837,0.025983,0.000261,0.005586,0.031831,0.141203,1
6000,1332.0,0.648475,0.366310,0.922570,0.045690,0.031739,0.026084,0.000269,0.005381,0.031733,0.135390,1
6000,1334.0,0.640334,0.368530,0.923666,0.044585,0.031749,0.026182,0.000276,0.005284,0.031743,0.132349,1
6000,1336.0,0.632184,0.370753,0.924213,0.043948,0.031838,0.026279,0.000285,0.005268,0.031831,0.131365,1
6000,1338.0,0.624024,0.372980,0.924310,0.043704,0.031986,0.026372,0.000293,0.005314,0.031979,0.131915,1
6000,1340.0,0.615854,0.375214,0.924031,0.043791,0.032177,0.026463,0.000301,0.005407,0.032170,0.133613,1
6000,1342.0,0.607674,0.377450,0.923438,0.044161,0.032401,0.026550,0.000309,0.005535,0.032394,0.136175,1
6000,1344.0,0.599486,0.379692,0.922580,0.044772,0.032648,0.026633,0.000317,0.005690,0.032641,0.139383,1
6000,1346.0,0.591287,0.381939,0.921494,0.045592,0.032914,0.026714,0.000324,0.005867,0.032906,0.143080,1
6000,1348.0,0.583077,0.384191,0.920219,0.046590,0.033192,0.026792,0.000332,0.006060,0.033184,0.147138,1
6000,1350.0,0.574858,0.386446,0.918776,0.047745,0.033479,0.026867,0.000339,0.006266,0.033471,0.151471,1
6000,1352.0,0.566630,0.388705,0.917194,0.049032,0.033774,0.026939,0.000346,0.006482,0.033766,0.156000,1
6000,1354.0,0.558392,0.390970,0.915490,0.050437,0.034073,0.027008,0.000352,0.006705,0.034065,0.160679,1
6000,1356.0,0.550143,0.393240,0.913677,0.051946,0.034376,0.027075,0.000358,0.006935,0.034368,0.165472,1
6000,1358.0,0.541886,0.395514,0.911779,0.053539,0.034682,0.027139,0.000365,0.007169,0.034673,0.170337,1
6000,1360.0,0.533618,0.397793,0.909805,0.055206,0.034989,0.027202,0.000370,0.007408,0.034980,0.175256,1
7000,1240.0,1.145463,0.252672,0.927766,0.030624,0.041610,0.021969,0.000950,0.018680,0.041599,0.634372,0
7000,1242.0,1.138188,0.254624,0.928369,0.029254,0.042377,0.022171,0.000965,0.019229,0.042366,0.649046,0
7000,1244.0,1.130905,0.256578,0.928905,0.027902,0.043194,0.022379,0.000982,0.019821,0.043182,0.664990,0
7000,1246.0,1.123613,0.258536,0.929353,0.026582,0.044065,0.022592,0.001001,0.020461,0.044053,0.682351,0
7000,1248.0,1.116312,0.260498,0.929698,0.025302,0.045000,0.022812,0.001020,0.021156,0.044988,0.701343,0
7000,1250.0,1.109001,0.262462,0.929913,0.024082,0.046005,0.023038,0.001042,0.021913,0.045993,0.722162,0
7000,1252.0,1.101683,0.264431,0.929974,0.022933,0.047092,0.023272,0.001066,0.022742,0.047079,0.745090,0
7000,1254.0,1.094355,0.266404,0.929851,0.021877,0.048272,0.023514,0.001092,0.023653,0.048259,0.770440,0
7000,1256.0,1.087019,0.268380,0.929506,0.020934,0.049561,0.023767,0.001120,0.024660,0.049547,0.798590,0
7000,1258.0,1.079673,0.270360,0.928895,0.020130,0.050975,0.024031,0.001152,0.025778,0.050961,0.830016,0
7000,1260.0,1.072320,0.272342,0.927966,0.019497,0.052538,0.024308,0.001187,0.027028,0.052523,0.865293,0
7000,1262.0,1.064957,0.274330,0.926651,0.019073,0.054276,0.024601,0.001227,0.028434,0.054261,0.905132,0
7000,1264.0,1.057584,0.276321,0.924870,0.018907,0.056223,0.024912,0.001271,0.030024,0.056207,0.950368,0
7000,1266.0,1.050203,0.278314,0.922515,0.019061,0.058424,0.025245,0.001322,0.031841,0.058407,1.002240,0
7000,1268.0,1.042814,0.280313,0.919455,0.019613,0.060932,0.025605,0.001380,0.033930,0.060914,1.062054,0
7000,1270.0,1.035414,0.282315,0.915510,0.020670,0.063820,0.025998,0.001447,0.036357,0.063801,1.131749,0
7000,1272.0,1.028007,0.284320,0.910443,0.022375,0.067183,0.026431,0.001524,0.039208,0.067163,1.213789,0
7000,1274.0,1.020591,0.286330,0.903929,0.024923,0.071148,0.026916,0.001616,0.042595,0.071127,1.311463,0
7000,1276.0,1.013165,0.288342,0.895521,0.028591,0.075888,0.027466,0.001726,0.046674,0.075866,1.429253,0
7000,1278.0,1.005730,0.290360,0.884579,0.033778,0.081643,0.028101,0.001859,0.051659,0.081618,1.573368,0
7000,1280.0,0.998286,0.292381,0.870178,0.041072,0.088749,0.028848,0.002021,0.057853,0.088723,1.752588,0
7000,1282.0,0.990834,0.294405,0.850977,0.051343,0.097680,0.029745,0.002224,0.065681,0.097650,1.979140,0
7000,1284.0,0.983373,0.296434,0.824822,0.066005,0.109173,0.030848,0.002483,0.075809,0.109140,2.272231,0
7000,1286.0,0.975902,0.298467,0.788557,0.087197,0.124247,0.032233,0.002818,0.089159,0.124209,2.658285,0
7000,1288.0,0.968423,0.300502,0.737067,0.118465,0.144469,0.034014,0.003259,0.107152,0.144425,3.178065,0
7000,1290.0,0.960935,0.302542,0.662361,0.165560,0.172078,0.036342,0.003848,0.131837,0.172026,3.889848,0
7000,1292.0,0.953437,0.304587,0.553702,0.236766,0.209533,0.039352,0.004623,0.165495,0.209469,4.857673,0
7000,1294.0,0.945931,0.306635,0.400915,0.341422,0.257662,0.042989,0.005571,0.209026,0.257585,6.103865,0
7000,1296.0,0.938416,0.308687,0.215467,0.476414,0.308119,0.046405,0.006471,0.255152,0.308028,7.412735,0
7000,1298.0,0.930891,0.310742,0.070866,0.596078,0.333057,0.047322,0.006716,0.278923,0.332961,8.062164,0
7000,1300.0,0.923356,0.312803,0.080953,0.617276,0.301771,0.043732,0.005756,0.252198,0.301687,7.252830,0
7000,1302.0,0.915814,0.314867,0.238722,0.530379,0.230900,0.037568,0.004095,0.189175,0.230838,5.413032,0
7000,1304.0,0.908263,0.316934,0.427875,0.409741,0.162384,0.032179,0.002626,0.127538,0.162343,3.631127,0
7000,1306.0,0.900702,0.319006,0.578696,0.307423,0.113881,0.028650,0.001649,0.083555,0.113854,2.367064,0
7000,1308.0,0.893132,0.321082,0.684336,0.232737,0.082927,0.026576,0.001059,0.055274,0.082909,1.558129,0
7000,1310.0,0.885553,0.323163,0.755788,0.180530,0.063682,0.025408,0.000714,0.037548,0.063669,1.053230,0
7000,1312.0,0.877965,0.325247,0.804571,0.143854,0.051574,0.024764,0.000510,0.026290,0.051565,0.733852,0
7000,1314.0,0.870369,0.327335,0.838523,0.117661,0.043816,0.024424,0.000389,0.018995,0.043808,0.527628,0
7000,1316.0,0.862761,0.329427,0.862657,0.098591,0.038752,0.024261,0.000317,0.014167,0.038745,0.391611,0
7000,1318.0,0.855147,0.331524,0.880141,0.084459,0.035400,0.024205,0.000275,0.010914,0.035394,0.300243,0
7000,1320.0,0.847523,0.333625,0.892979,0.073853,0.033168,0.024213,0.000252,0.008697,0.033162,0.238106,0
7000,1322.0,0.839889,0.335729,0.902547,0.065780,0.031673,0.024261,0.000240,0.007167,0.031668,0.195295,0
7000,1324.0,0.832246,0.337838,0.909702,0.059613,0.030685,0.024332,0.000235,0.006113,0.030680,0.165775,0
7000,1326.0,0.824595,0.339950,0.915043,0.054907,0.030049,0.024417,0.000236,0.005392,0.030044,0.145529,0
7000,1328.0,0.816934,0.342068,0.919012,0.051328,0.029660,0.024510,0.000239,0.004906,0.029655,0.131791,0
7000,1330.0,0.809264,0.344190,0.921919,0.048635,0.029446,0.024607,0.000244,0.004589,0.029440,0.122701,0
7000,1332.0,0.801585,0.346315,0.923974,0.046668,0.029358,0.024705,0.000251,0.004397,0.029353,0.117018,0
7000,1334.0,0.793897,0.348446,0.925348,0.045289,0.029363,0.024804,0.000258,0.004296,0.029358,0.113810,0
7000,1336.0,0.786199,0.350579,0.926168,0.044397,0.029435,0.024900,0.000265,0.004263,0.029429,0.112429,0
7000,1338.0,0.778493,0.352717,0.926531,0.043913,0.029556,0.024995,0.000273,0.004282,0.029550,0.112400,0
7000,1340.0,0.770778,0.354860,0.926512,0.043774,0.029713,0.025088,0.000281,0.004339,0.029707,0.113380,0
7000,1342.0,0.763053,0.357006,0.926172,0.043931,0.029897,0.025177,0.000288,0.004425,0.029891,0.115113,0
7000,1344.0,0.755320,0.359158,0.925560,0.044341,0.030099,0.025264,0.000295,0.004534,0.030093,0.117405,0
7000,1346.0,0.747577,0.361314,0.924712,0.044972,0.030316,0.025347,0.000303,0.004660,0.030310,0.120117,0
7000,1348.0,0.739824,0.363475,0.923666,0.045792,0.030542,0.025428,0.000309,0.004798,0.030536,0.123135,0
7000,1350.0,0.732063,0.365638,0.922444,0.046780,0.030776,0.025506,0.000316,0.004947,0.030769,0.126384,0
7000,1352.0,0.724293,0.367806,0.921074,0.047912,0.031014,0.025582,0.000322,0.005103,0.031007,0.129795,0
7000,1354.0,0.716513,0.369979,0.919574,0.049172,0.031255,0.025654,0.000329,0.005265,0.031248,0.133325,0
7000,1356.0,0.708724,0.372157,0.917956,0.050546,0.031498,0.025725,0.000334,0.005431,0.031490,0.136945,0
7000,1358.0,0.700926,0.374338,0.916244,0.052015,0.031741,0.025793,0.000340,0.005602,0.031734,0.140615,0
7000,1360.0,0.693119,0.376525,0.914446,0.053569,0.031986,0.025858,0.000345,0.005774,0.031978,0.144322,0
8000,1240.0,1.269148,0.237636,0.929986,0.033062,0.036952,0.020668,0.000891,0.015383,0.036942,0.555463,0
8000,1242.0,1.262266,0.239515,0.930736,0.031670,0.037595,0.020863,0.000905,0.015816,0.037585,0.567520,0
8000,1244.0,1.255377,0.241397,0.931441,0.030282,0.038278,0.021064,0.000921,0.016283,0.038267,0.580641,0
8000,1246.0,1.248479,0.243282,0.932085,0.028909,0.039005,0.021270,0.000938,0.016787,0.038995,0.594948,0
8000,1248.0,1.241573,0.245171,0.932656,0.027560,0.039784,0.021482,0.000957,0.017335,0.039774,0.610617,0
8000,1250.0,1.234659,0.247063,0.933130,0.026249,0.040621,0.021701,0.000977,0.017932,0.040610,0.627813,0
8000,1252.0,1.227737,0.248958,0.933487,0.024989,0.041523,0.021928,0.000999,0.018586,0.041512,0.646768,0
8000,1254.0,1.220806,0.250857,0.933701,0.023797,0.042502,0.022163,0.001023,0.019304,0.042490,0.667741,0
8000,1256.0,1.213868,0.252760,0.933742,0.022691,0.043567,0.022409,0.001050,0.020097,0.043556,0.691045,0
8000,1258.0,1.206920,0.254665,0.933572,0.021693,0.044735,0.022666,0.001079,0.020978,0.044723,0.717074,0
8000,1260.0,1.199965,0.256574,0.933147,0.020831,0.046022,0.022936,0.001112,0.021962,0.046010,0.746303,0
8000,1262.0,1.193002,0.258487,0.932411,0.020137,0.047452,0.023222,0.001149,0.023068,0.047439,0.779320,0
8000,1264.0,1.186030,0.260403,0.931297,0.019655,0.049048,0.023526,0.001191,0.024318,0.049035,0.816813,0
8000,1266.0,1.179049,0.262321,0.929716,0.019434,0.050850,0.023852,0.001238,0.025746,0.050836,0.859804,0
8000,1268.0,1.172061,0.264245,0.927558,0.019544,0.052898,0.024205,0.001292,0.027387,0.052884,0.909371,0
8000,1270.0,1.165063,0.266172,0.924673,0.020075,0.055252,0.024591,0.001354,0.029292,0.055236,0.967112,0
8000,1272.0,1.158058,0.268101,0.920865,0.021148,0.057987,0.025017,0.001427,0.031527,0.057970,1.035057,0
8000,1274.0,1.151045,0.270035,0.915862,0.022933,0.061205,0.025494,0.001512,0.034182,0.061188,1.115921,0
8000,1276.0,1.144022,0.271971,0.909291,0.025664,0.065045,0.026036,0.001614,0.037375,0.065026,1.213402,0
8000,1278.0,1.136992,0.273913,0.900617,0.029685,0.069698,0.026664,0.001737,0.041276,0.069678,1.332639,0
8000,1280.0,1.129953,0.275857,0.889060,0.035502,0.075437,0.027403,0.001889,0.046123,0.075415,1.480923,0
8000,1282.0,1.122906,0.277805,0.873483,0.043872,0.082645,0.028293,0.002079,0.052249,0.082621,1.668473,0
8000,1284.0,1.115851,0.279757,0.852043,0.056030,0.091927,0.029392,0.002321,0.060186,0.091899,1.911502,0
8000,1286.0,1.108787,0.281712,0.821990,0.073878,0.104132,0.030782,0.002635,0.070683,0.104101,2.232763,0
8000,1288.0,1.101715,0.283670,0.778748,0.100641,0.120611,0.032589,0.003054,0.084931,0.120575,2.668461,0
8000,1290.0,1.094634,0.285632,0.714809,0.141770,0.143421,0.034999,0.003624,0.104754,0.143377,3.273751,0
8000,1292.0,1.087545,0.287600,0.618888,0.205874,0.175239,0.038232,0.004399,0.132554,0.175185,4.120606,0
8000,1294.0,1.080448,0.289569,0.476305,0.305159,0.218536,0.042432,0.005417,0.170621,0.218470,5.276037,0
8000,1296.0,1.073342,0.291542,0.283945,0.446156,0.269898,0.047080,0.006547,0.216191,0.269818,6.650169,0
8000,1298.0,1.066227,0.293519,0.096370,0.596452,0.307178,0.049824,0.007206,0.250058,0.307088,7.651945,0
8000,1300.0,1.059103,0.295501,0.050864,0.657179,0.291958,0.047164,0.006520,0.238191,0.291875,7.251068,0
8000,1302.0,1.051973,0.297486,0.192062,0.581009,0.226929,0.040087,0.004733,0.182048,0.226867,5.513443,0
8000,1304.0,1.044833,0.299474,0.393572,0.448616,0.157812,0.033261,0.003006,0.121505,0.157772,3.661037,0
8000,1306.0,1.037685,0.301466,0.558405,0.332966,0.108628,0.028720,0.001849,0.078034,0.108603,2.339259,0
8000,1308.0,1.030528,0.303463,0.672807,0.249323,0.077870,0.026067,0.001161,0.050624,0.077853,1.509909,0
8000,1310.0,1.023362,0.305463,0.749026,0.191779,0.059194,0.024582,0.000765,0.033835,0.059182,1.004082,0
8000,1312.0,1.016189,0.307466,0.800389,0.151922,0.047688,0.023759,0.000535,0.023385,0.047679,0.690505,0
8000,1314.0,1.009007,0.309474,0.835805,0.123754,0.040441,0.023313,0.000400,0.016721,0.040434,0.491281,0
8000,1316.0,1.001815,0.311486,0.860838,0.103385,0.035777,0.023086,0.000320,0.012366,0.035771,0.361524,0
8000,1318.0,0.994617,0.313501,0.878929,0.088346,0.032725,0.022988,0.000272,0.009459,0.032720,0.275183,0
8000,1320.0,0.987409,0.315521,0.892221,0.077068,0.030711,0.022970,0.000245,0.007491,0.030706,0.216861,0
8000,1322.0,0.980193,0.317544,0.902161,0.068465,0.029373,0.022999,0.000231,0.006139,0.029368,0.176851,0
8000,1324.0,0.972968,0.319571,0.909643,0.061863,0.028495,0.023057,0.000225,0.005208,0.028490,0.149311,0
8000,1326.0,0.965735,0.321601,0.915282,0.056785,0.027933,0.023134,0.000224,0.004570,0.027928,0.130400,0
8000,1328.0,0.958493,0.323637,0.919533,0.052876,0.027591,0.023222,0.000226,0.004138,0.027586,0.117502,0
8000,1330.0,0.951243,0.325676,0.922711,0.049886,0.027403,0.023316,0.000230,0.003853,0.027398,0.108873,0
8000,1332.0,0.943984,0.327718,0.925026,0.047647,0.027327,0.023412,0.000236,0.003675,0.027323,0.103355,0
8000,1334.0,0.936716,0.329766,0.926654,0.046014,0.027332,0.023510,0.000242,0.003575,0.027327,0.100087,0
8000,1336.0,0.929440,0.331816,0.927721,0.044885,0.027395,0.023606,0.000249,0.003534,0.027390,0.098471,0
8000,1338.0,0.922156,0.333871,0.928324,0.044177,0.027499,0.023702,0.000256,0.003537,0.027494,0.098074,0
8000,1340.0,0.914863,0.335931,0.928539,0.043826,0.027635,0.023796,0.000263,0.003571,0.027630,0.098582,0
8000,1342.0,0.907561,0.337993,0.928425,0.043782,0.027793,0.023887,0.000270,0.003631,0.027788,0.099762,0
8000,1344.0,0.900252,0.340060,0.928031,0.044003,0.027966,0.023975,0.000277,0.003709,0.027961,0.101439,0
8000,1346.0,0.892934,0.342132,0.927395,0.044454,0.028151,0.024061,0.000284,0.003801,0.028146,0.103487,0
8000,1348.0,0.885605,0.344208,0.926552,0.045104,0.028344,0.024144,0.000290,0.003904,0.028338,0.105804,0
8000,1350.0,0.878270,0.346287,0.925527,0.045931,0.028542,0.024224,0.000296,0.004015,0.028536,0.108321,0
8000,1352.0,0.870925,0.348369,0.924345,0.046912,0.028743,0.024302,0.000302,0.004132,0.028737,0.110978,0
8000,1354.0,0.863573,0.350457,0.923024,0.048030,0.028946,0.024377,0.000308,0.004254,0.028940,0.113735,0
8000,1356.0,0.856210,0.352549,0.921579,0.049272,0.029149,0.024450,0.000314,0.004380,0.029143,0.116565,0
8000,1358.0,0.848841,0.354645,0.920030,0.050617,0.029353,0.024521,0.000319,0.004507,0.029347,0.119435,0
8000,1360.0,0.841462,0.356745,0.918387,0.052056,0.029557,0.024589,0.000324,0.004637,0.029550,0.122331,0
