lam_nm,f_ED,f_MD,f_EQ,f_MQ,sum_check,C_total_exact,px_given_ED,py_given_ED,pz_given_ED,mx_given_MD,my_given_MD,mz_given_MD,Qxx_given_EQ,Qyy_given_EQ,Qzz_given_EQ,Qxy_given_EQ,Qxz_given_EQ,Qyz_given_EQ,Cpx_total_fraction,Cmy_total_fraction,CQxz_total_fraction,ED_EQ_balance,CT_diag_over_CED,run_id,which,en_res,class,old_EDEQ_frac,old_MD_frac
1332.5,0.269280096601568,0.4155181531105686,0.3047561591035602,0.010445591184303136,1.0,3.1072782637144646e-12,0.939745844667559,7.617257448996854e-05,0.06017798275795097,7.404609372937946e-06,0.9940024283228127,0.005990167067814277,0.0004936744272302662,0.00015489622280158544,0.00010784638877937039,7.804211384228777e-05,0.9991639062742746,1.6345730718848547e-06,0.2530548518330024,0.4130260532041155,0.3045013543910575,0.8835919752816646,0.08073901323279037,P0650_H0250_seed029,lam0,6.754616407644853e-05,MD_contaminated,0.5800913249280661,0.41990867507193375
1342.5,0.2880198370654125,0.37057314651619155,0.3299397432916145,0.011467273126781315,1.0,2.942238216419949e-12,0.9302977603553199,5.663689113403261e-05,0.0696456027535461,1.2459924748340248e-07,0.9940103963734565,0.0059894790272960186,0.0004852585035935163,0.00012880935045599608,0.0001198997151483081,0.0001720746060563217,0.9990910477760436,2.910048702327352e-06,0.2679442093598574,0.3683535602539185,0.329639843828178,0.8729467817123461,0.07629824691753365,P0650_H0250_seed029,px_peak,1.0295910745861114e-05,mixed_higher_order,,
1349.5,0.30319649529213605,0.3379700432187019,0.3461644268099375,0.012669034679224513,1.0,2.8203541145369453e-12,0.920224689182415,4.870794094437824e-05,0.07972660287664063,8.585025085221264e-06,0.9939391878483677,0.006052227126547072,0.0005230888587696233,0.00012163377670564969,0.0001434064598335535,0.000255657856265982,0.9989464724433808,9.74060504443988e-06,0.27900890064140343,0.33592167027387426,0.3457997330471719,0.875874214130636,0.07335232816334535,P0650_H0250_seed029,Qxz_peak,6.3092931061881075e-06,mixed_higher_order,,
1332.5,0.0067134203636757235,0.6757367958711424,0.31402037655001247,0.0035294072151692887,1.0,8.100346837810532e-11,0.7485328531043959,0.01743775865960369,0.23402938823600045,0.014117258037151751,0.9849418136317958,0.0009409283310523933,0.00012183398244015523,0.00018651362703637388,7.150527029323653e-06,0.0001899698152682822,0.9907578302152141,0.00873670183301175,0.005025215698911341,0.6655614252630616,0.31111814691405487,0.021378932276410766,0.3527166606293649,P0650_H0350_seed011,lam0,0.0014109972860398834,MD_contaminated,0.3218499371242201,0.6781500628757798
1292.5,0.4888602842243913,0.010300211338623022,0.48376728558580123,0.017072218851184366,1.0,1.3401703109205692e-12,0.9960514129142642,0.0035011750556217646,0.0004474120301140743,0.08352236510966861,0.7974123640970845,0.11906527079324702,0.00010642364329578943,2.129560467323591e-05,3.359939355003286e-05,0.06036439545457592,0.9228028676503852,0.01667141825351968,0.4869299768193738,0.008213515874230979,0.4464218384140203,0.9895818932260565,0.1157903444841112,P0650_H0350_seed011,px_peak,4.648289919861881e-06,clean_balanced_ED_EQ,,
1331.5,0.006560693041526544,0.6484007860777898,0.3421090236475474,0.002929497233136167,1.0,8.220634753392628e-11,0.7054712898038829,0.016416268678275992,0.27811244151784115,0.014977463701748284,0.9834826503975804,0.0015398859006713424,0.00010572204612526966,0.00015771944450491837,6.037010542944562e-06,0.0003970996858382799,0.9915494485596971,0.007783973253291588,0.00462838058201309,0.6376909236116594,0.339218013745022,0.01917719962945379,0.30259097138280566,P0650_H0350_seed011,Qxz_peak,0.0002797011862736287,MD_contaminated,,
1331.9003500822198,0.0063469332143549564,0.6598616630915474,0.3306304333862369,0.0031609703078607472,1.0,8.477191507062702e-11,0.7114354789418583,0.01751077355158571,0.271053747506556,0.0146192041636239,0.9841029547703947,0.0012778410659815447,0.000111895881126757,0.00016875083591182786,6.422744373020552e-06,0.00025938228063850094,0.9912919011596442,0.008161647098305797,0.004515433471166607,0.6493718123880984,0.32775127089267986,0.019196457958667635,0.3341512893782177,P0650_H0350_seed011,pole,0.0005585612836527254,MD_contaminated,,
1332.5,0.5313647413200608,0.13715467267912254,0.03310579033055854,0.2983747956702581,1.0,3.241680333634526e-12,0.9747072254410213,0.024768792926328963,0.000523981632649771,0.00330932413725832,0.7438105297264361,0.2528801461363055,0.004997508134106985,0.015890715521602258,0.0035232529585558186,0.5019722786520863,0.4616977304619529,0.011918514271695772,0.5179250527092625,0.1020170897399141,0.015284868260768145,0.06230332529838988,1.128711670096763,P0650_H0350_seed029,lam0,0.00022998987695121986,mixed_higher_order,0.8056089175336194,0.1943910824663807
1327.5,0.5957839812408193,0.14419174856665617,0.0334860909334122,0.22653817925911224,1.0,3.043238260015869e-12,0.9808822223269861,0.018585495272700817,0.000532282400313208,0.002274968994741497,0.7707949176200048,0.22693011338525354,0.0010822876895886073,0.01118958248041083,0.005952339049354315,0.43545445649557146,0.5381373079163583,0.008184026368716525,0.5843939155463143,0.1111422669579202,0.018020114827548814,0.05620508772940125,0.7814287513345463,P0650_H0350_seed029,px_peak,0.0006119362446876941,mixed_higher_order,,
1292.5,0.7124489411994046,0.2042306669654588,0.049047127932339334,0.03427326390279741,1.0,1.7657278539800627e-12,0.9915526830596113,0.004942066721470758,0.0035052502189178644,0.0006106594465000693,0.797623662488107,0.2017656780653929,0.008566327204690671,0.0005628170161424186,0.013520568440555082,0.1807063168506949,0.7961394768698762,0.0005044936180407753,0.7064306591892489,0.1628992125773781,0.039048354774022534,0.06884300768244347,0.14203121847320158,P0650_H0350_seed029,Qxz_peak,9.814017576181833e-05,ED_dominated,,
