K_per_nm,K_over_k0,lambda_qnm_nm,omega_real,omega_imag,Q,linewidth_THz,eps_ito_cont_real,eps_ito_cont_imag,eps_ito_meas_real,eps_ito_meas_imag,Ez_to_Ex_rms,Ez_to_Ex_max,Ez_flatness_cv,Ez_flatness_max_min,Ez_intensity_localization_fraction,air_decay_length_nm,glass_decay_length_nm,max_boundary_condition_residual,outside_air_lightline,outside_glass_lightline,bound_or_leaky,Lambda_10_nm,Lambda_11_nm,Lambda_20_nm,pole_residual,physical_branch,continuity_ok
0.012125000000000009,2.7814196821039765,1441.3340436862522,1.3068806468286571,-0.11529826049515168,5.667390996257102,36.70057617540078,-0.21093465562516966,0.005092097345625697,-0.11643979799535902,0.7128188787630056,10.005089164487844,5.07523851732434,0.005432516282013353,1.0194531050042945,0.9014448130253813,88.32554037159898,96.32304833322192,1.3338461383649097e-10,True,True,bound,518.2008500766665,732.8466702116887,1036.401700153333,1.6851410017800578e-15,True,True
0.01225000000000001,2.8106458316922445,1441.6170280305507,1.3066241107613603,-0.115311561571594,5.665624907655555,36.70481003952926,-0.21253460035898053,0.005012094455452607,-0.11796529530644477,0.7132319209756018,9.913510258821605,5.029488994544231,0.005534602046230412,1.01982639030568,0.9011497461827034,87.29182554291307,94.98440791456969,1.3304450573417847e-10,True,True,bound,512.913086300374,725.3686429646307,1025.826172600748,3.184960834954641e-16,True,True
0.01237500000000001,2.8398857143669303,1441.9012682488476,1.3063665375622426,-0.11532437356319414,5.663878749995528,36.708888223117285,-0.21414194340243897,0.004935061398957463,-0.11949782902972017,0.7136469514388017,9.823403890529548,4.984507099521599,0.005637844248987681,1.0202039290697669,0.900841858838076,86.28352208561827,93.68713879670356,1.3271596141839193e-10,True,True,bound,507.73214603471365,718.041686975089,1015.4642920694273,2.442624674211643e-15,True,True
0.01250000000000001,2.8691392631142465,1442.1866929801188,1.3061079931451152,-0.11533672394755,5.662151431226167,36.71281947255593,-0.21575628575418326,0.004860830557074876,-0.12103701790780659,0.7140638679824829,9.734744417758343,4.940277735311519,0.0057422394580858085,1.0205856925589236,0.9005218616608134,85.29965843304011,92.42919803554312,1.3239504122714866e-10,True,True,bound,502.6548245743665,710.861270105338,1005.309649148733,2.6150138291386834e-16,True,True
0.01262500000000001,2.898406413911381,1442.4732351780635,1.3058485394194017,-0.11534863817654403,5.660441943929876,36.716611889430986,-0.2173772524792965,0.00478924669979127,-0.12258250365336587,0.7144825745560457,9.647506013553588,4.896785910114304,0.005847784529488213,1.02097164290179,0.9001904158632209,84.33931372834991,91.20868144720289,1.3208331455639959e-10,True,True,bound,497.67804413303617,703.8230397082555,995.3560882660723,6.108450077132356e-15,True,True
0.01275000000000001,2.9276871054812217,1442.7608317787242,1.3055882345978107,-0.11536013985925667,5.65874935740661,36.72027298874617,-0.2190044908543327,0.0047201658651857105,-0.12413394918904515,0.7149029807646007,9.561662770477348,4.854016769766383,0.005954476584020614,1.0213617748977792,0.8998481374325948,83.40161447270135,90.02381169220926,1.3178114413627653e-10,True,True,bound,492.79884762192796,696.9228138287627,985.5976952438559,9.26122322580861e-16,True,True
0.01287500000000001,2.9569812790698706,1443.049423398594,1.305327133475842,-0.11537125092546391,5.657072810622267,36.72380975096597,-0.22063766868247248,0.004653454357665728,-0.1256910370677078,0.7153250014620853,9.477188790161074,4.811955624940649,0.006062312986327586,1.0217560840255626,0.899495600935579,82.48573144059756,88.87292758772236,1.3148438619408961e-10,True,True,bound,488.0143927906471,690.1565729178039,976.0287855812942,1.9984437955238797e-15,True,True
0.01300000000000001,2.9862888782445562,1443.3389540599992,1.3050652876860902,-0.11538199177207654,5.65541150591373,36.727228668628754,-0.22227647276091966,0.004588987850904225,-0.1272534680186276,0.7157485563682997,9.394058259775091,4.770587973765178,0.006171291325834717,1.0221545663929041,0.8991333429443981,81.59087683764464,87.75447450104244,1.311975367404119e-10,True,True,bound,483.32194670612165,683.5204520243635,966.6438934122433,1.776412755929583e-15,True,True
0.01312500000000001,3.0156098487097793,1443.629370940901,1.3048027459299774,-0.11539238139455679,5.653764703358165,36.73053578817794,-0.22392060748458809,0.004526650582961995,-0.12882095962912468,0.7161735697246909,9.312245517124609,4.729899520472624,0.006281409399501289,1.022557218691184,0.8987618651281793,80.7163016784768,86.66699569751634,1.3091829349907858e-10,True,True,bound,478.7188805470157,677.0107334336552,957.4377610940314,1.2911735039838217e-15,True,True
0.01325000000000001,3.044944138139838,1443.920624146628,1.3045395541892137,-0.11540243750507628,5.652131715726672,36.73373674757285,-0.2255697935721952,0.0044663346327555664,-0.13039324510099518,0.7165999699491211,9.231725105856802,4.689876190612672,0.0063926651961687215,1.0229640754349516,0.8983816370468807,79.86129336495439,85.60912453281291,1.3064432365194418e-10,True,True,bound,474.2026646927986,670.623839722017,948.4053293855972,2.9390639202185724e-16,True,True
0.01337500000000001,3.0742916960260462,1444.2126665013122,1.3042757559190414,-0.11541217663894696,5.6505119039532135,36.73683681016676,-0.22722376690232116,0.004407939268458349,-0.13197007212646106,0.7170276893393487,9.152471822063596,4.650504143288285,0.006505056882338096,1.023375131931575,0.8979930986807325,79.02517344678469,84.57957739390409,1.303763257033329e-10,True,True,bound,469.770864088193,664.3563272012505,939.541728176386,2.6081650029287517e-16,True,True
0.01350000000000001,3.1036524735371867,1444.505453357068,1.304011392225068,-0.11542161425065683,5.6489046730588734,36.73984089527597,-0.22888227744852463,0.0043513703596543005,-0.13355120181796679,0.7174566638420308,9.074460753397899,4.611769780816849,0.0066185827892267,1.023790351264776,0.8975966627239216,78.20729554852625,83.57714730536543,1.3011542860691046e-10,True,True,bound,465.42113386515416,658.2048797271649,930.8422677303083,1.2475403097526092e-15,True,True
