case,h_nm,lam_nm,order,f_t_re,f_t_im,f_r_re,f_r_im,f_T,f_R,b_t_re,b_t_im,b_r_re,b_r_im,b_T,b_R
uniform,225.0,1364.0,9,-0.4919624328613281,-0.5995171666145325,-0.404087096452713,0.4850325584411621,0.6014478684123539,0.3985429642675636,-0.4919625520706177,-0.5995171070098877,-0.5545804500579834,0.3016389012336731,0.6014479142373403,0.39854550232397307
uniform,225.0,1366.0,9,-0.49710431694984436,-0.5983291864395142,-0.39816418290138245,0.48615458607673645,0.6051105172755421,0.3948809981089685,-0.49710431694984436,-0.5983291268348694,-0.550889790058136,0.3023306131362915,0.6051104459491486,0.39488336042966315
uniform,225.0,1368.0,9,-0.5022624731063843,-0.597095251083374,-0.39221200346946716,0.487207293510437,0.6087903307572589,0.39120120251529844,-0.5022624135017395,-0.5970951914787292,-0.5471810102462769,0.3029792606830597,0.6087901997036127,0.3912034903781895
uniform,225.0,1370.0,9,-0.5074362754821777,-0.5958151817321777,-0.386231392621994,0.4881904423236847,0.6124873044577726,0.3875045966229198,-0.5074363350868225,-0.5958151817321777,-0.5434547662734985,0.30358463525772095,0.612487364948894,0.38750671374994633
uniform,225.0,1372.0,9,-0.5126253366470337,-0.5944880247116089,-0.3802231252193451,0.48910292983055115,0.6162007472979951,0.3837913009203949,-0.5126253366470337,-0.5944880247116089,-0.539711594581604,0.3041461408138275,0.6162007472979951,0.38379348029776233
uniform,225.0,1374.0,9,-0.5178293585777283,-0.5931130647659302,-0.37418773770332336,0.4899442791938782,0.619930352201056,0.38006185976234,-0.517829418182373,-0.5931130647659302,-0.5359516739845276,0.3046633005142212,0.6199304139311295,0.380063923527036
uniform,225.0,1376.0,9,-0.5230474472045898,-0.5916898846626282,-0.3681263029575348,0.4907136559486389,0.6236755516393124,0.37631686706366185,-0.5230474472045898,-0.5916900038719177,-0.5321757793426514,0.3051358461380005,0.6236756927091882,0.3763189447173118
uniform,225.0,1378.0,9,-0.5282793045043945,-0.5902178287506104,-0.36203935742378235,0.49141034483909607,0.6274361089427316,0.37255662333870454,-0.5282793045043945,-0.5902177095413208,-0.5283842086791992,0.3055630922317505,0.6274359682238497,0.37255867531577286
uniform,225.0,1380.0,9,-0.5335237979888916,-0.5886961221694946,-0.3559284508228302,0.49203363060951233,0.6312107672778922,0.36878215575591783,-0.5335237979888916,-0.5886961221694946,-0.5245778560638428,0.3059447407722473,0.6312107672778922,0.3687841114787353
uniform,225.0,1382.0,9,-0.5387809872627258,-0.5871244072914124,-0.3497937023639679,0.49258294701576233,0.6350000218730898,0.3649935939042254,-0.5387809872627258,-0.5871243476867676,-0.5207568407058716,0.3062804341316223,0.6349999518824099,0.36499539147381554
uniform,225.0,1384.0,9,-0.544049859046936,-0.585501492023468,-0.3436361849308014,0.4930571913719177,0.638802246290698,0.3611912215573599,-0.544049859046936,-0.5855014324188232,-0.516921877861023,0.3065694570541382,0.6388021764934849,0.3611930598098354
uniform,225.0,1386.0,9,-0.5493298768997192,-0.583827018737793,-0.3374570310115814,0.4934559464454651,0.64261730146292,0.35737601886154113,-0.5493298768997192,-0.583827018737793,-0.5130736231803894,0.30681151151657104,0.64261730146292,0.3573778464025352
uniform,225.0,1388.0,9,-0.5546202063560486,-0.5821009278297424,-0.33125725388526917,0.4937787353992462,0.646445063478673,0.3535488077840884,-0.5546202063560486,-0.5821008682250977,-0.5092126727104187,0.3070063591003418,0.6464449940868384,0.35355045057693596
uniform,225.0,1390.0,9,-0.5599205493927002,-0.5803219676017761,-0.3250371515750885,0.4940246045589447,0.6502846077134201,0.34970945981366874,-0.5599204897880554,-0.5803219079971313,-0.5053393840789795,0.30715346336364746,0.6502844717859269,0.34971114315760593
uniform,225.0,1392.0,9,-0.5652301907539368,-0.5784894227981567,-0.3187979757785797,0.49419286847114563,0.6541351808290763,0.345858740608259,-0.5652301907539368,-0.5784894227981567,-0.5014542937278748,0.30725228786468506,0.6541351808290763,0.34586037709620493
uniform,225.0,1394.0,9,-0.5705476403236389,-0.5766037702560425,-0.3125416934490204,0.4942832887172699,0.6579965177523556,0.3419982796491414,-0.5705476403236389,-0.5766036510467529,-0.49755874276161194,0.30730271339416504,0.6579963802793181,0.34199966015793226
uniform,225.0,1396.0,9,-0.5758723616600037,-0.5746632814407349,-0.306268572807312,0.494294673204422,0.6618668639601033,0.3381276626476941,-0.5758723616600037,-0.5746634006500244,-0.49365299940109253,0.3073040843009949,0.6618670009705206,0.3381290840457681
uniform,225.0,1398.0,9,-0.5812045335769653,-0.5726678371429443,-0.2999790906906128,0.49422648549079895,0.6657471615483955,0.33424727381215386,-0.5812045335769653,-0.5726678371429443,-0.48973721265792847,0.3072560429573059,0.6657471615483955,0.33424881339573886
uniform,225.0,1400.0,9,-0.5865427255630493,-0.5706170201301575,-0.29367494583129883,0.49407854676246643,0.6696361525731511,0.330358584179927,-0.5865427255630493,-0.570617139339447,-0.4858124554157257,0.30715838074684143,0.6696362886188645,0.3303600127000781
