lam_nm,tbg_re,tbg_im,t_ED_re,t_MD_re,t_EQ_re,t_2nd_re,t_ED_im,t_MD_im,t_EQ_im,t_2nd_im,t_full_re,t_full_im
1338.2,0.3798185288906097,0.9059645533561708,-0.645775477907417,-0.5388769956674648,0.6739964062592132,0.020504643595383922,-0.40328797903699976,1.637577797486699,-2.046396581090795,0.01341781691984345,-0.0824754908680915,-0.2627173662185669
1338.4,0.379977285861969,0.9058979749679564,-0.6450021196503696,-0.5132035722302298,0.6466831516759989,0.020536393810292083,-0.40001265109907175,1.6155956627749364,-2.0347939596117297,0.013350527583491296,-0.0884106233716011,-0.2693431079387665
1338.6,0.3801362514495849,0.9058312773704528,-0.644295828880151,-0.48839068505547417,0.6201227687462713,0.020568463019028062,-0.39687288711764196,1.5944925636244531,-2.023752191315948,0.013283058368686769,-0.0944016501307487,-0.2758086323738098
1338.8,0.3802949488162994,0.9057646989822388,-0.643494637248126,-0.4654974068980901,0.5952812839184032,0.02059414876382564,-0.39388544520936913,1.5743073678724615,-2.0130043656252035,0.0132200048166012,-0.1001549065113067,-0.281766802072525
1339.0,0.3804537653923034,0.9056980013847352,-0.642721515190111,-0.4433345931004325,0.5708870739925543,0.020622742118793468,-0.3910324215076109,1.5540732026436883,-2.002188286515582,0.013157132961669996,-0.1061866283416748,-0.287799060344696
1339.2,0.3806123733520508,0.905631422996521,-0.6419715343811974,-0.4203352287622873,0.5456286115297818,0.020648180665616807,-0.38796810708330876,1.5335575774269865,-1.9910978779414723,0.01309024968543385,-0.112383559346199,-0.2936355173587799
1339.4,0.3807709515094757,0.9055647253990172,-0.6412373783336006,-0.4000524671043988,0.5229496837262809,0.020675364110936924,-0.38528285420956976,1.514669093560888,-1.980920686121185,0.013030839661601436,-0.118294820189476,-0.299146443605423
1339.6,0.380929559469223,0.9054980278015136,-0.6404101443515862,-0.38071958017828533,0.5010413559688927,0.020696112153835853,-0.38267869006553984,1.4959910818216218,-1.970619517811042,0.012972759947935257,-0.1241655796766281,-0.3043522834777832
1339.8,0.3810881376266479,0.90543133020401,-0.6396875611142805,-0.36172075002585574,0.4793431812304842,0.020717896346430405,-0.3800368979891633,1.4779554111917903,-1.960688215916522,0.012913002370819014,-0.1301863044500351,-0.3092742264270782
1340.0,0.3812464475631714,0.9053646326065063,-0.6388633147037629,-0.3435163112216279,0.45826002309743524,0.02073585336125693,-0.3775212660749664,1.4596785446061196,-1.9504847884578949,0.012853622675236716,-0.1362158507108688,-0.3142184019088745
1341.0,0.3820377290248871,0.9050309658050536,-0.6350034128298078,-0.26166239171174016,0.36088631389009856,0.020822383601591044,-0.36584528564409236,1.3754741061798428,-1.9027336340655956,0.012583011371441044,-0.1661729514598846,-0.3360812067985534
1342.0,0.3828275799751282,0.9046972393989564,-0.631298133930109,-0.1943096455288266,0.2765015724282284,0.020884058332357094,-0.3556085039969948,1.3011267540128533,-1.8591578703839802,0.012332715908575846,-0.1954232156276703,-0.353641152381897
1343.0,0.3836159110069275,0.9043632745742798,-0.6276088879394882,-0.13741230501379856,0.2010442117555012,0.02092835481822399,-0.3465736739806115,1.23337839492037,-1.8181634065773307,0.012104115419043998,-0.2245821803808212,-0.3683297038078308
1344.0,0.384402722120285,0.9040290713310242,-0.6240928350985918,-0.08786417209044624,0.13209230485477103,0.020961927530499008,-0.33834314547248984,1.1712675404506245,-1.7792849811663827,0.0118920001798011,-0.2535349428653717,-0.3803272843360901
1345.0,0.3851882219314575,0.9036946296691896,-0.6206904353892407,-0.04472917152458834,0.06883962640731296,0.02098755386191961,-0.33090012284285053,1.1139995244823626,-1.742028277733363,0.011693354917164262,-0.2822844684123993,-0.3897880911827087
1346.0,0.3859721422195434,0.9033600687980652,-0.6173096672873364,-0.007438549907302747,0.01102025407237291,0.02099803621718062,-0.3240886049500587,1.0611641456658885,-1.7063630910236567,0.011510037196338054,-0.3104494512081146,-0.3970672786235809
1347.0,0.3867546617984772,0.9030253291130066,-0.6141328189349855,0.02573978043996039,-0.04305676153794682,0.021006121974713295,-0.31777083675217876,1.0117491421408917,-1.671634053865031,0.011335443841617056,-0.3384672701358795,-0.4022581577301025
1348.0,0.3875357508659363,0.9026905298233032,-0.6109201417061895,0.05491250440821743,-0.09342938434584909,0.02100731113726222,-0.3119740873923435,0.9646947364693018,-1.6371054568737198,0.011173395879414775,-0.3661542236804962,-0.4056918919086456
1349.0,0.3883153200149536,0.9023553729057312,-0.6078967903169656,0.08108034112380806,-0.14084462650771018,0.021008237730544253,-0.30660427364826853,0.9208086274655707,-1.6035839605938649,0.011022021705495898,-0.3935273289680481,-0.4073748290538788
1350.0,0.3890934288501739,0.9020200967788696,-0.6049345957844227,0.10413171758917601,-0.18521597445590313,0.02100406541351928,-0.30168426123685804,0.8789818360688524,-1.5702870874126336,0.010881140755026577,-0.4204921722412109,-0.4075601994991302
1351.0,0.3898701965808868,0.9016847014427184,-0.6019893397391589,0.12455845212845312,-0.22676641311883267,0.020988951178430384,-0.29707038005863406,0.8388342914267135,-1.53688842608477,0.010746179229331144,-0.4467628300189972,-0.4061046540737152
1352.0,0.3906455934047699,0.9013490676879884,-0.5991487118728612,0.14278661783395927,-0.2662374536169955,0.020979244020216687,-0.29278666890130395,0.8000634624408459,-1.5032287910586328,0.010621620081172284,-0.4729534387588501,-0.4032164216041565
1353.0,0.3914194107055664,0.901013195514679,-0.5964158181859763,0.1589565854811389,-0.303335358002352,0.020967942064351416,-0.2888227106780102,0.7630603643479614,-1.469772372706217,0.010505527386049634,-0.4985074400901794,-0.3989885151386261
1354.0,0.3921917378902435,0.9006772637367249,-0.593835939441141,0.1732859265313667,-0.33828715779236,0.020956431350674792,-0.28506792941983955,0.7276647552405936,-1.4364396967773418,0.010394640039983005,-0.5235565900802612,-0.3934126198291778
1355.0,0.3929628133773803,0.9003411531448364,-0.5913753110055624,0.18582950266650114,-0.3712640689838409,0.020945919252657305,-0.2816002711824035,0.6933820652991918,-1.4027719987516558,0.010289922610608486,-0.5481976270675659,-0.3864865005016327
1356.0,0.393732339143753,0.9000049233436584,-0.5889764327271914,0.19664602794603145,-0.40206702181316156,0.02093521542792404,-0.27845262360587547,0.6603582981108773,-1.3691162188536228,0.010196769837920356,-0.5720908641815186,-0.3785680830478668
1357.0,0.3945004642009735,0.8996685147285461,-0.586751759748333,0.2057396727761639,-0.4306356377630506,0.02092185465029939,-0.2753345091739296,0.6279177624202803,-1.3348334391286867,0.010098085579050342,-0.5952836871147156,-0.3692086935043335
1358.0,0.3952671885490417,0.8993318676948547,-0.5846731890182699,0.21382898857434146,-0.45810673585552203,0.020918111869833934,-0.27248340866974574,0.5963192783743734,-1.300089138354852,0.010012908287484476,-0.6183780431747437,-0.358731746673584
1359.0,0.3960324823856354,0.8989951610565186,-0.5828116326742953,0.22047515774914728,-0.4832127779589208,0.0209151258746978,-0.26989361198810813,0.5662425389814516,-1.2658112784929838,0.009932913143519092,-0.6403612494468689,-0.3474023938179016
1360.0,0.3967964649200439,0.8986582159996033,-0.5811280650085283,0.22572914297721605,-0.5067241549908348,0.02091746596474008,-0.26733289438226876,0.5362701946651321,-1.2304212506145427,0.009851855216658162,-0.6621060967445374,-0.3346019387245178
