lam,R,T,A,T00,R00,n_orders
1433.0,0.29340882289906445,0.7065911771013293,-3.93796106834543e-13,0.7065911771013293,0.29340882289906445,1
1434.0,0.2816090173235962,0.7183909826763312,7.260858581048524e-14,0.7183909826763312,0.2816090173235962,1
1435.0,0.2698163205397965,0.7301836794603995,-1.9606538614880265e-13,0.7301836794603995,0.2698163205397965,1
1436.0,0.25806392361900765,0.74193607638116,-1.6764367671839864e-13,0.74193607638116,0.25806392361900765,1
1437.0,0.2464049299250623,0.7535950700750449,-1.0724754417879012e-13,0.7535950700750449,0.2464049299250623,1
1438.0,0.23489343835050497,0.7651065616511575,-1.662558979376172e-12,0.7651065616511575,0.23489343835050497,1
1439.0,0.22359894612234738,0.7764010538782887,-6.360467708077522e-13,0.7764010538782887,0.22359894612234738,1
1440.0,0.21260634761196603,0.7873936523887198,-6.858957846134217e-13,0.7873936523887198,0.21260634761196603,1
1441.0,0.20201957332973983,0.7979804266720827,-1.822542117224657e-12,0.7979804266720827,0.20201957332973983,1
1442.0,0.19196852634167091,0.8080314736578693,4.597433544972773e-13,0.8080314736578693,0.19196852634167091,1
1443.0,0.18260405966369475,0.8173959403359321,3.731459585765151e-13,0.8173959403359321,0.18260405966369475,1
1444.0,0.17412204865883196,0.825877951339959,1.2090328738167955e-12,0.825877951339959,0.17412204865883196,1
1445.0,0.16675328840322584,0.8332467115966731,1.0103029524088925e-13,0.8332467115966731,0.16675328840322584,1
1446.0,0.16078183417378888,0.8392181658259485,2.625677453238495e-13,0.8392181658259485,0.16078183417378888,1
1447.0,0.156551721182137,0.8434482788172954,5.6754601018838e-13,0.8434482788172954,0.156551721182137,1
1448.0,0.15447660080916245,0.8455233991894282,1.4093171074591737e-12,0.8455233991894282,0.15447660080916245,1
1449.0,0.15504801893442968,0.8449519810652312,3.391731340229853e-13,0.8449519810652312,0.15504801893442968,1
1450.0,0.15884284019703024,0.8411571598065865,-3.61666252501891e-12,0.8411571598065865,0.15884284019703024,1
1451.0,0.16652647426657233,0.8334735257304592,2.9685143232427436e-12,0.8334735257304592,0.16652647426657233,1
1452.0,0.1788457542415683,0.8211542457587242,-2.9243274468626623e-13,0.8211542457587242,0.1788457542415683,1
1453.0,0.19660847778140023,0.803391522221385,-2.7852165018771302e-12,0.803391522221385,0.19660847778140023,1
1454.0,0.22064210507718526,0.779357894925671,-2.8562707754531402e-12,0.779357894925671,0.22064210507718526,1
1455.0,0.25171379618416806,0.7482862038128252,3.0068170175923115e-12,0.7482862038128252,0.25171379618416806,1
1456.0,0.29046733798304486,0.7095326620163164,6.387113060668526e-13,0.7095326620163164,0.29046733798304486,1
1457.0,0.3372149292884831,0.6627850707082273,3.2894797996618763e-12,0.6627850707082273,0.3372149292884831,1
1458.0,0.39185516715092783,0.6081448328505834,-1.511235581119763e-12,0.6081448328505834,0.39185516715092783,1
1459.0,0.4536745357338515,0.5463254642681691,-2.020605904817785e-12,0.5463254642681691,0.4536745357338515,1
1460.0,0.5212520785659924,0.4787479214351894,-1.1818324097134791e-12,0.4787479214351894,0.5212520785659924,1
1461.0,0.5924532129739786,0.40754678702406416,1.9572676812629197e-12,0.40754678702406416,0.5924532129739786,1
1462.0,0.6645418230523211,0.33545817695360025,-5.9213745018382724e-12,0.33545817695360025,0.6645418230523211,1
1463.0,0.7345442864507208,0.26545571355400926,-4.730049685264248e-12,0.26545571355400926,0.7345442864507208,1
1464.0,0.7994722162056649,0.20052778379454006,-2.049471703458039e-13,0.20052778379454006,0.7994722162056649,1
1465.0,0.8568481126523593,0.14315188735112364,-3.4829084061271942e-12,0.14315188735112364,0.8568481126523593,1
1466.0,0.9049044798905476,0.09509552010661415,2.8382851624542127e-12,0.09509552010661415,0.9049044798905476,1
1467.0,0.942733740575227,0.05726625942306726,1.7057744106097061e-12,0.05726625942306726,0.942733740575227,1
1468.0,0.9702527719538413,0.029747228043626898,2.5318046270594863e-12,0.029747228043626898,0.9702527719538413,1
1469.0,0.9880415673627441,0.011958432635147063,2.108870369998961e-12,0.011958432635147063,0.9880415673627441,1
1470.0,0.9971464886136587,0.002853511385580581,7.606866525566858e-13,0.002853511385580581,0.9971464886136587,1
