lam,R,T,A,T00,R00,n_orders,case,re_r,im_r,re_t,im_t
1266.0,0.03061519671825486,0.7878040872538756,0.18158071602786952,0.4509074493404276,0.03061519671825486,5,with_ITO,-0.04204583694786401,0.022964398312265155,-0.2668847963626069,0.4735430437037292
1267.0,0.030609631192777004,0.7863240731455945,0.18306629566162846,0.45044616192252096,0.030609631192777004,5,with_ITO,-0.04130436386533953,0.0226841528212256,-0.26553003642619205,0.4736805883163187
1268.0,0.030604809093805203,0.7848363206572917,0.18455887024890305,0.45000568579925593,0.030604809093805203,5,with_ITO,-0.04054668803485384,0.022401953375190076,-0.26418818074482897,0.473819622534385
1269.0,0.030600987061276827,0.7833402763007985,0.18605873663792472,0.44958580583722124,0.030600987061276827,5,with_ITO,-0.03977319307278909,0.022118051238575742,-0.26285877651180634,0.4739605009193963
1270.0,0.03059831606408943,0.7818360115586116,0.18756567237729893,0.4491869107262255,0.03059831606408943,5,with_ITO,-0.03898351387842164,0.02183193543998191,-0.2615412403725847,0.47410397688794775
1271.0,0.030597032530113505,0.7803231177168697,0.18907984975301684,0.44880890367882226,0.030597032530113505,5,with_ITO,-0.03817779180366265,0.021543628832909945,-0.2602350170961989,0.4742505000068796
1272.0,0.030597273714581336,0.7788018434303936,0.19060088285502508,0.44845233097707926,0.030597273714581336,5,with_ITO,-0.03735540456388187,0.021252360071660897,-0.2589394381708557,0.4744009375739985
1273.0,0.030599332552505173,0.7772714775176697,0.1921291899298252,0.44811677845025294,0.030599332552505173,5,with_ITO,-0.03651675001306409,0.02095844421616122,-0.25765391219718425,0.4745555488391104
1274.0,0.03060340437302381,0.7757319695231009,0.19366462610387536,0.44780248293962993,0.03060340437302381,5,with_ITO,-0.03566145757439232,0.020661396360050543,-0.2563777388539208,0.4747150131135288
1275.0,0.030609764620453447,0.7741827540343592,0.1952074813451874,0.4475091661948397,0.030609764620453447,5,with_ITO,-0.034789668736006196,0.02036129522623914,-0.2551102386131586,0.47487968380831197
1276.0,0.030618599516125344,0.7726239580493977,0.19675744243447701,0.4472372368785826,0.030618599516125344,5,with_ITO,-0.03390074383750352,0.02005738562904036,-0.2538506338784028,0.47505035536790713
1277.0,0.03063023835150071,0.7710546854147757,0.19831507623372358,0.44698608919865723,0.03063023835150071,5,with_ITO,-0.03299507550534525,0.01975005699267346,-0.2525982125623742,0.4752271742491467
1278.0,0.030644953414307497,0.7694744800982651,0.19988056648742736,0.44675555959254576,0.030644953414307497,5,with_ITO,-0.03207253294897716,0.019439152783971403,-0.2513521892587174,0.47541056836743967
