lam,R,T,A,T00,R00,n_orders,case,re_r,im_r,re_t,im_t
1514.5,0.09158296580470847,0.9084170341952862,5.329070518200751e-15,0.9084170341952862,0.09158296580470847,1,lossless_ITO,-0.2238311736124347,-0.08711904064855303,-0.19212808222960115,0.7556608761263218
1514.75,0.08683681171963833,0.9131631882804735,-1.1179945857975326e-13,0.9131631882804735,0.08683681171963833,1,lossless_ITO,-0.21496789685589962,-0.08549598494026703,-0.18446853584120118,0.7598988073375822
1515.0,0.08278198730181907,0.9172180126981455,3.5416114485542494e-14,0.9172180126981455,0.08278198730181907,1,lossless_ITO,-0.20646532963695885,-0.08433370743388152,-0.1774496613946829,0.763297847424372
1515.25,0.07895586961822793,0.9210441303817359,3.608224830031759e-14,0.9210441303817359,0.07895586961822793,1,lossless_ITO,-0.19865673154293711,-0.08397014042229234,-0.17219093891608603,0.7658615898979559
1515.5,0.06589723660790611,0.9341027633920982,-4.3298697960381105e-15,0.9341027633920982,0.06589723660790611,1,lossless_ITO,-0.19607426594656052,-0.08309327269959788,-0.17556467232401196,0.7740461581444907
1515.75,0.05399938539914444,0.9460006146006515,2.0405899192610377e-13,0.9460006146006515,0.05399938539914444,1,lossless_ITO,-0.18162401741846795,-0.07128841100789596,-0.14913507534496184,0.7908840681662427
1516.0,0.05942037227804815,0.9405796277220637,-1.1191048088221578e-13,0.9405796277220637,0.05942037227804815,1,lossless_ITO,-0.1678271973446075,-0.07203931311991532,-0.13579854801668173,0.7869208999148829
1516.25,0.059792599898672055,0.9402074001013193,8.659739592076221e-15,0.9402074001013193,0.059792599898672055,1,lossless_ITO,-0.1535713170029399,-0.07000619258365151,-0.12211882685032188,0.7868755099036642
1516.5,0.12388910367500101,0.8761108963249353,6.361577931102147e-14,0.8761108963249353,0.12388910367500101,1,lossless_ITO,-0.062122644043615005,-0.05226663264560283,-0.0544046558986548,0.7295730963337106
1516.75,0.04710476658028015,0.9528952334196653,5.4511950509095186e-14,0.9528952334196653,0.04710476658028015,1,lossless_ITO,-0.13428472673670117,-0.08395101229441504,-0.1104930337647327,0.7973870472421526
1517.0,0.04614858026744869,0.9538514197322567,2.9454216843305403e-13,0.9538514197322567,0.04614858026744869,1,lossless_ITO,-0.09342251917790229,-0.08679416923657116,-0.07075699974787444,0.800206657356849
1517.25,0.7759034451851268,0.22409655479869423,1.617900258210625e-11,0.22409655479869423,0.7759034451851268,1,lossless_ITO,-0.0975586661301926,-0.7575846388031396,0.08790765314855863,0.22841861327068033
1517.5,0.05413388074841379,0.9458661192527829,-1.1965983759409937e-12,0.9458661192527829,0.05413388074841379,1,lossless_ITO,-0.1954670478412085,-0.07146084868261551,-0.15529556465036223,0.7892282400774835
