tag,lam_nm,R_cross,R_co,R_cross_21,R_co_22,T_cross,T_co,abs_rx,abs_ry,abs_rxy,abs_ryx,dphi_r_deg,pb_phase_err_deg,R_total_x,R_total_y,T_total_x,T_total_y,A_x,A_y,rxx_re,rxx_im,rxy_re,rxy_im,ryx_re,ryx_im,ryy_re,ryy_im,txx_re,txx_im,tyy_re,tyy_im
B_P262_H215_s11_g96_o9,610.0,0.31150707602500916,0.007287494372576475,0.31172752380371094,0.007299009710550308,0.05590720847249031,0.0014512356137856841,0.5437082648277283,0.5849807262420654,0.00010332625242881477,0.0001311541418544948,196.89935302734375,16.899349212646484,0.2956187129020691,0.34220245480537415,0.049736518412828445,0.064954474568367,0.654644787311554,0.5928431153297424,0.37042680382728577,0.39799830317497253,-2.0922223484376445e-05,-0.00010118584032170475,8.638157305540517e-05,-9.868956840364262e-05,-0.5058121681213379,-0.29386475682258606,-0.19010241329669952,0.11660853773355484,0.17003868520259857,-0.1898454874753952
B_P262_H215_s11_g96_o9,615.0,0.3557364344596863,0.0020942215342074633,0.3555797338485718,0.0021019899286329746,0.057530246675014496,0.005442881491035223,0.563232421875,0.6310955882072449,3.2168773032026365e-05,0.00012411341594997793,185.91661071777344,5.91659688949585,0.31723079085350037,0.39828163385391235,0.04111438989639282,0.0851466953754425,0.6416547894477844,0.5165716409683228,0.5038017630577087,0.25182244181632996,2.0388266420923173e-05,2.488269456080161e-05,-7.574513801955618e-06,0.00012388206960167736,-0.5905827879905701,-0.22247160971164703,-0.1482734978199005,0.1383039355278015,0.0966733768582344,-0.2753197252750397
B_P262_H215_s11_g96_o9,620.0,0.395673930644989,0.0018425632733851671,0.3956453502178192,0.001840346958488226,0.06090642511844635,0.011634238995611668,0.5976682901382446,0.6616606116294861,0.00011172064114362001,4.0455055568600073e-05,174.78744506835938,5.212568283081055,0.35720738768577576,0.4377947747707367,0.029836298897862434,0.11527103185653687,0.6129562854766846,0.44693416357040405,0.5944951772689819,0.06150504946708679,-0.00010662867862265557,-3.3344069379381835e-05,-1.4085449947742745e-05,3.792376082856208e-05,-0.6492399573326111,-0.12760204076766968,-0.10027205944061279,0.14064772427082062,0.016158541664481163,-0.33913111686706543
B_P262_H215_s11_g96_o9,625.0,0.4285114109516144,0.008845814503729343,0.42842814326286316,0.008874938823282719,0.06621092557907104,0.02195034734904766,0.6439032554626465,0.67826908826828,5.100569978822023e-05,0.00019746794714592397,163.89956665039062,16.10043716430664,0.41461142897605896,0.46004894375801086,0.018394403159618378,0.15788163244724274,0.5669941306114197,0.38206946849823,0.6252260208129883,-0.1539604663848877,-3.306473809061572e-05,3.883689714712091e-05,-0.00019179072114638984,4.7009685658849776e-05,-0.6777383685112,-0.026826512068510056,-0.05787506327033043,0.12265630811452866,-0.06840408593416214,-0.3914109170436859
B_P262_H215_s11_g96_o9,630.0,0.4509977698326111,0.024334341287612915,0.4517858028411865,0.02435467578470707,0.07241649925708771,0.03734154999256134,0.6959343552589417,0.6834819912910461,2.1162215489312075e-05,0.0005738841718994081,-206.1293487548828,26.129335403442383,0.48432496190071106,0.4671476185321808,0.009473503567278385,0.20999892055988312,0.5062015652656555,0.3228535056114197,0.5888051390647888,-0.3709894120693207,1.1337214345985558e-05,-1.786916072887834e-05,-0.00021338366786949337,-0.0005327386315912008,-0.6796317100524902,0.07244586944580078,-0.029284508898854256,0.09281649440526962,-0.15831123292446136,-0.43004241585731506
B_P262_H215_s11_g96_o9,635.0,0.4615245461463928,0.04663366079330444,0.4624301791191101,0.04675666615366936,0.0802430734038353,0.055981703102588654,0.7472825646400452,0.6774314045906067,8.431160676991567e-05,0.0006555288564413786,-214.8813018798828,34.88132095336914,0.5584316253662109,0.45891329646110535,0.004050634801387787,0.2682853639125824,0.4375177323818207,0.27280130982398987,0.49122169613838196,-0.5631451606750488,5.995048559270799e-05,-5.9282261645421386e-05,-0.0004296425904612988,-0.0004951013252139091,-0.6572484970092773,0.16412723064422607,-0.014883403666317463,0.06187499314546585,-0.2507576644420624,-0.45321735739707947
B_P262_H215_s11_g96_o9,640.0,0.4614274501800537,0.07343708723783493,0.46140778064727783,0.07350320369005203,0.09003867208957672,0.07707925885915756,0.793854296207428,0.6630014777183533,1.1825203728221823e-05,0.00011871512106154114,-222.5163116455078,42.516326904296875,0.6302046179771423,0.43957096338272095,0.0014315693406388164,0.33279427886009216,0.3683638274669647,0.2276347577571869,0.3509907126426697,-0.7120464444160461,8.975992386694998e-06,-7.698506124143023e-06,-7.454569276887923e-05,9.239166683983058e-05,-0.6179497838020325,0.24022707343101501,-0.011218701489269733,0.036134231835603714,-0.3442094922065735,-0.4629407227039337
B_P262_H215_s11_g96_o9,645.0,0.45265406370162964,0.10133714973926544,0.45266056060791016,0.10140924900770187,0.10158812999725342,0.0981936901807785,0.8335394263267517,0.6428632736206055,1.8717033526627347e-05,0.00014012119208928198,-229.0377197265625,49.03773498535156,0.6947879791259766,0.4132731854915619,0.0004574789199978113,0.39905524253845215,0.3047545552253723,0.18767154216766357,0.18816477060317993,-0.812023401260376,-1.5047065971884876e-05,1.1131627616123296e-05,-7.76556771597825e-05,0.00011663424083963037,-0.568057656288147,0.30097126960754395,-0.011220918036997318,0.01820877008140087,-0.43655332922935486,-0.4565922021865845
B_P262_H215_s11_g96_o9,650.0,0.4373953342437744,0.128457710146904,0.4375295341014862,0.12864987552165985,0.1154753640294075,0.11700551211833954,0.8662261962890625,0.6178063154220581,8.019029337447137e-05,0.00019774616521317512,-234.7442626953125,54.74427795410156,0.750347912311554,0.38168463110923767,0.00011743407230824232,0.464837908744812,0.24953465163707733,0.15347743034362793,0.018665552139282227,-0.8660250902175903,2.657809091033414e-05,-7.565770647488534e-05,-0.00015690801956225187,0.0001203470746986568,-0.512057900428772,0.3456607162952423,-0.008508911356329918,0.0067093251273036,-0.5243616104125977,-0.4357554316520691
B_P262_H215_s11_g96_o9,655.0,0.41957947611808777,0.1534217894077301,0.41944682598114014,0.15328426659107208,0.13082186877727509,0.13275128602981567,0.8923930525779724,0.5910727977752686,4.913136217510328e-05,0.0002047239540843293,-239.69529724121094,59.69528579711914,0.7963654398918152,0.34936705231666565,7.290977009688504e-06,0.5270217657089233,0.20362727344036102,0.1236112117767334,-0.14366459846496582,-0.8807529807090759,-1.7930196918314323e-05,-4.574274498736486e-05,0.00016484473599120975,-0.00012140062608523294,-0.45563358068466187,0.37651708722114563,-0.0013781553134322166,-0.0023105046711862087,-0.6045764684677124,-0.4018819332122803
B_P262_H215_s11_g96_o9,660.0,0.39854341745376587,0.17612051963806152,0.39861318469047546,0.17608343064785004,0.14797906577587128,0.14466892182826996,0.9129015207290649,0.5621134042739868,6.606138776987791e-05,4.354643533588387e-05,-244.30715942382812,64.30713653564453,0.833389163017273,0.3159714937210083,0.00029913411708548665,0.5849900841712952,0.16631169617176056,0.09903842210769653,-0.2933960556983948,-0.8644697666168213,-1.7344635125482455e-05,6.374379154294729e-05,-4.2974766984116286e-05,-7.032893336145207e-06,-0.4013414978981018,0.39356887340545654,0.011680513620376587,-0.012755297124385834,-0.6747239232063293,-0.3601911962032318
B_P262_H215_s11_g96_o9,665.0,0.3779979944229126,0.19573551416397095,0.3779204487800598,0.19573774933815002,0.16591185331344604,0.15323325991630554,0.9284497499465942,0.534203052520752,5.041117037762888e-05,0.00013379081792663783,-248.4447479248047,68.44476318359375,0.8620189428329468,0.28537291288375854,0.001640841132029891,0.6365075707435608,0.1363402158021927,0.07811951637268066,-0.4275784492492676,-0.8241332769393921,-4.685984822572209e-05,-1.8586031728773378e-05,0.00011341281788190827,7.097544585121796e-05,-0.3506337106227875,0.40302467346191406,0.029233165085315704,-0.02803928405046463,-0.7355092167854309,-0.30908533930778503
B_P262_H215_s11_g96_o9,670.0,0.35604327917099,0.21325060725212097,0.3561147153377533,0.21316687762737274,0.18461859226226807,0.15904301404953003,0.9395300149917603,0.505824863910675,5.1354865718167275e-05,0.0001145348433055915,-252.50460815429688,72.50463104248047,0.8827166557312012,0.25585877895355225,0.004905346781015396,0.6824243664741516,0.11237800121307373,0.06171685457229614,-0.5439332723617554,-0.7660634517669678,8.958873877418227e-06,5.05673888255842e-05,-7.703556912019849e-05,-8.475701179122552e-05,-0.3053179085254669,0.4032861888408661,0.04887423291802406,-0.05016620457172394,-0.7853788137435913,-0.25613364577293396
