tag,theta,phi,R_cross,R_co,R_cross_21,R_co_22,T_cross,T_co,abs_rx,abs_ry,abs_rxy,abs_ryx,dphi_r_deg,pb_phase_err_deg,R_total_x,R_total_y,T_total_x,T_total_y,A_x,A_y,rxx_re,rxx_im,rxy_re,rxy_im,ryx_re,ryx_im,ryy_re,ryy_im,txx_re,txx_im,tyy_re,tyy_im
A_P271_H185_s11_g96_o9,0,45,0.5261270999908447,0.08063100278377533,0.5261451005935669,0.08053070306777954,0.03883446753025055,0.041573137044906616,0.8012561798095703,0.7559249401092529,1.6037998648243956e-05,0.00016535751638002694,-222.64065551757812,42.640663146972656,0.6420114636421204,0.5714225172996521,0.003879089141264558,0.156943216919899,0.35410943627357483,0.2716342806816101,0.15574276447296143,-0.7859743237495422,-3.1377649065689184e-06,1.5728059224784374e-05,7.14661437086761e-05,-0.00014911640028003603,-0.6103811860084534,0.4459341764450073,-0.03125699982047081,0.05387081578373909,-0.36220768094062805,-0.16046439111232758
A_P271_H185_s11_g96_o9,0,90,0.5261270999908447,0.08063100278377533,0.5261451005935669,0.08053070306777954,0.03883446753025055,0.041573137044906616,0.8012561798095703,0.7559249401092529,1.6037998648243956e-05,0.00016535751638002694,-222.64065551757812,42.640663146972656,0.6420114636421204,0.5714225172996521,0.003879089141264558,0.156943216919899,0.35410943627357483,0.2716342806816101,0.15574276447296143,-0.7859743237495422,-3.1377649065689184e-06,1.5728059224784374e-05,7.14661437086761e-05,-0.00014911640028003603,-0.6103811860084534,0.4459341764450073,-0.03125699982047081,0.05387081578373909,-0.36220768094062805,-0.16046439111232758
A_P271_H185_s11_g96_o9,5,0,0.46819961071014404,0.10144785791635513,0.4683837294578552,0.10131571441888809,0.05377019941806793,0.028268957510590553,0.7551062107086182,0.7544279098510742,5.300984776113182e-05,0.00029968275339342654,-229.90394592285156,49.903968811035156,0.5701854825019836,0.5691614747047424,0.004098384641110897,0.15998093783855438,0.4257161319255829,0.270857572555542,0.05050384998321533,-0.7534154057502747,5.062372292741202e-05,-1.5725223420304246e-05,-3.178673796355724e-05,-0.00029799219919368625,-0.6083181500434875,0.44621801376342773,0.05821746215224266,0.026627419516444206,-0.366065114736557,-0.16117464005947113
A_P271_H185_s11_g96_o9,5,45,0.5036942362785339,0.088797926902771,0.4888208508491516,0.09605170786380768,0.043240126222372055,0.032661933451890945,0.7771897315979004,0.7571086883544922,0.008114547468721867,0.007848076522350311,-226.6607666015625,46.66077423095703,0.6040854454040527,0.5732794404029846,0.002292240969836712,0.1543547660112381,0.3936223089694977,0.2723658084869385,0.09922996163368225,-0.7708289623260498,0.007591575384140015,-0.002865983173251152,0.0018548807129263878,0.007625727914273739,-0.6124840378761292,0.44505825638771057,0.019467437639832497,0.04296586662530899,-0.360405296087265,-0.15630044043064117
A_P271_H185_s11_g96_o9,5,90,0.5259996056556702,0.08287172019481659,0.5260992050170898,0.08293256163597107,0.0381617471575737,0.037993431091308594,0.8001307845115662,0.7600617408752441,3.794348594965413e-05,0.00015135339344851673,-223.2239532470703,43.223960876464844,0.6402092576026917,0.5776938796043396,0.0038178609684109688,0.14851443469524384,0.35597288608551025,0.27379167079925537,0.15296274423599243,-0.7853735685348511,2.1766267309430987e-05,3.1079540349310264e-05,-0.00014634976105298847,3.859529533656314e-05,-0.6168087720870972,0.4441179633140564,-0.02385127916932106,0.05699959769845009,-0.3547367751598358,-0.15058636665344238
A_P271_H185_s11_g96_o9,10,0,0.33210521936416626,0.1491110920906067,0.3319661319255829,0.14903247356414795,0.09411684423685074,0.02023708075284958,0.6366767287254333,0.7462290525436401,0.00018420811102259904,4.56730522273574e-05,-247.35000610351562,67.35001373291016,0.4053572714328766,0.5568578839302063,0.062324073165655136,0.16645924746990204,0.5323187112808228,0.27668285369873047,-0.15423524379730225,-0.6177124977111816,0.00011555114178918302,0.00014345927047543228,-4.562056710710749e-05,2.188941152780899e-06,-0.5985463857650757,0.44564566016197205,0.23500525951385498,-0.08424130082130432,-0.3733958601951599,-0.16442252695560455
A_P271_H185_s11_g96_o9,10,45,0.443315327167511,0.10840687900781631,0.3871268332004547,0.13802693784236908,0.052496302872896194,0.016622815281152725,0.7085483074188232,0.756953775882721,0.03164323419332504,0.029241062700748444,-237.0172882080078,57.01730728149414,0.502895712852478,0.5739803314208984,0.021421482786536217,0.1448078602552414,0.47568279504776,0.281211793422699,-0.03511267900466919,-0.7076777815818787,0.029801636934280396,-0.010637516155838966,0.010690687224268913,0.027216702699661255,-0.6137583255767822,0.44303464889526367,0.14240999519824982,-0.0031087996903806925,-0.35137268900871277,-0.14405125379562378
A_P271_H185_s11_g96_o9,10,90,0.5217365026473999,0.08811001479625702,0.5217950344085693,0.08808145672082901,0.03525904193520546,0.026878487318754196,0.7950395941734314,0.7665737271308899,2.3883449102868326e-05,4.014284422737546e-05,-224.63729858398438,44.637290954589844,0.6320879459381104,0.5876352787017822,0.004508574027568102,0.11972640454769135,0.36340346932411194,0.29263830184936523,0.14798212051391602,-0.7811461091041565,-2.381930607953109e-05,1.749226612446364e-06,2.1174840014737129e-07,-4.014228397863917e-05,-0.6307243704795837,0.4356856942176819,0.0012615483719855547,0.06713402271270752,-0.3250308632850647,-0.11866485327482224
A_P271_H185_s11_g96_o9,15,0,0.20571015775203705,0.19214846193790436,0.20552320778369904,0.19226793944835663,0.14041101932525635,0.043043795973062515,0.5026523470878601,0.7368788123130798,1.9983719539595768e-05,0.00020528121967799962,-267.9254150390625,87.92544555664062,0.252659410238266,0.5429903864860535,0.1881154328584671,0.1785883605480194,0.5592251420021057,0.2784212529659271,-0.28805088996887207,-0.4119296669960022,1.3584525731857866e-05,-1.4656387065770105e-05,0.0001693662052275613,0.00011599771823966876,-0.5881986021995544,0.4438612461090088,0.3567175269126892,-0.24671433866024017,-0.3882909119129181,-0.16678886115550995
A_P271_H185_s11_g96_o9,15,45,0.37370845675468445,0.1284044086933136,0.25672784447669983,0.19517797231674194,0.060412220656871796,0.008928276598453522,0.6125234961509705,0.7547779679298401,0.06918030232191086,0.06601547449827194,-250.73822021484375,70.73823547363281,0.37954309582710266,0.5744757056236267,0.08682658523321152,0.1325952410697937,0.53363037109375,0.2929290533065796,-0.1709674596786499,-0.5881795287132263,0.06598605215549469,-0.020778730511665344,0.032038573175668716,0.057719774544239044,-0.6147097945213318,0.4379744529724121,0.27267947793006897,-0.08835189789533615,-0.33659201860427856,-0.12574921548366547
A_P271_H185_s11_g96_o9,15,90,0.5056155323982239,0.09787784516811371,0.50555020570755,0.09787557274103165,0.030740974470973015,0.01274168025702238,0.781566321849823,0.772057831287384,3.376854465386714e-06,4.9255202611675486e-05,-227.49417114257812,47.494163513183594,0.6108459234237671,0.5960732698440552,0.01021623145788908,0.07675149291753769,0.37893784046173096,0.32717522978782654,0.1441819965839386,-0.7681519985198975,-3.2021544029703364e-06,-1.0720789305196377e-06,4.169694511801936e-05,2.6219073333777487e-05,-0.6556323170661926,0.4077003598213196,0.04893738031387329,0.08843844383955002,-0.2719579041004181,-0.052824098616838455
A_P271_H185_s11_g96_o9,20,0,0.12255630642175674,0.21340033411979675,0.12253093719482422,0.2132524698972702,0.175062894821167,0.07781472057104111,0.38972097635269165,0.7210116386413574,7.96458771219477e-05,0.0001044152959366329,-288.84918212890625,108.84920501708984,0.15188245475292206,0.5198577642440796,0.31421831250190735,0.19163361191749573,0.533899188041687,0.2885086238384247,-0.3230220079421997,-0.21803489327430725,6.701787788188085e-05,4.3035674025304615e-05,-4.5441279326041695e-06,-0.00010431637201691046,-0.5748237371444702,0.43524178862571716,0.40479323267936707,-0.38776373863220215,-0.4033554494380951,-0.17011167109012604
A_P271_H185_s11_g96_o9,20,45,0.3239450454711914,0.13912460207939148,0.1383812576532364,0.24735596776008606,0.062045805156230927,0.01028329785913229,0.5129501819610596,0.7465257048606873,0.12172147631645203,0.11650040745735168,-265.1112976074219,85.11129760742188,0.27669021487236023,0.5721167325973511,0.18082685768604279,0.12383498251438141,0.5424829125404358,0.3040482997894287,-0.25798651576042175,-0.4433518052101135,0.11814820766448975,-0.029276598244905472,0.06817807257175446,0.09446743130683899,-0.6108909249305725,0.42908376455307007,0.3684540390968323,-0.18328110873699188,-0.3166968524456024,-0.10380695760250092
A_P271_H185_s11_g96_o9,20,90,0.4513230323791504,0.11113579571247101,0.451404869556427,0.11110936850309372,0.0277523435652256,0.012224456295371056,0.7444179654121399,0.7555230855941772,9.102367766899988e-05,1.9714172594831325e-05,-232.77442932128906,52.774452209472656,0.554158091545105,0.5708151459693909,0.035150423645973206,0.04480883106589317,0.410691499710083,0.38437601923942566,0.15075597167015076,-0.7289929389953613,-9.0962385002058e-05,3.339913064337452e-06,-4.429100044944789e-06,1.92101979337167e-05,-0.6816883683204651,0.3257546126842499,0.12953919172286987,0.1355360448360443,-0.1980278640985489,0.07479162514209747
A_P271_H185_s11_g96_o9,25,0,0.07244852185249329,0.21663953363895416,0.072606660425663,0.21639154851436615,0.19742698967456818,0.1085282564163208,0.300581693649292,0.6983816027641296,3.910377199645154e-05,0.00033617697772569954,-313.30767822265625,133.3076934814453,0.0903494656085968,0.48773685097694397,0.40975421667099,0.2026328146457672,0.4998963475227356,0.3096303641796112,-0.29556581377983093,-0.05468274652957916,3.247206404921599e-05,2.1786925572087057e-05,-0.00031287287129089236,-0.00012298590445425361,-0.5634903907775879,0.4125717282295227,0.41679149866104126,-0.4858383238315582,-0.41540154814720154,-0.17341960966587067
A_P271_H185_s11_g96_o9,25,45,0.30726999044418335,0.13851867616176605,0.051893360912799835,0.28083792328834534,0.05902465432882309,0.015019739978015423,0.4234689474105835,0.7271799445152283,0.19354833662509918,0.18150034546852112,-279.0758056640625,99.0758056640625,0.21226832270622253,0.5662516355514526,0.2706502079963684,0.12761902809143066,0.5170814394950867,0.3061293363571167,-0.2929821014404297,-0.3057571351528168,0.19089874625205994,-0.03191596269607544,0.11961625516414642,0.13650761544704437,-0.597832977771759,0.4139884412288666,0.4279727339744568,-0.2579251825809479,-0.29285934567451477,-0.08371783792972565
A_P271_H185_s11_g96_o9,25,90,0.3007122874259949,0.112751804292202,0.3006669878959656,0.11280110478401184,0.04088924452662468,0.08335951715707779,0.6342436075210571,0.6516649723052979,6.0013640904799104e-05,2.561709152359981e-05,-242.95761108398438,62.957611083984375,0.40226495265960693,0.42466723918914795,0.12582822144031525,0.12261015176773071,0.471906840801239,0.45272260904312134,0.1645558774471283,-0.6125245690345764,5.926201993133873e-05,-9.46837735682493e-06,-1.2508914551290218e-05,2.235536703665275e-05,-0.6374130845069885,0.13554254174232483,0.24414849281311035,0.257331907749176,-0.15629471838474274,0.3133402466773987
A_P271_H185_s11_g96_o9,30,0,0.03814516216516495,0.19028325378894806,0.038234420120716095,0.19010266661643982,0.1991574615240097,0.12830889225006104,0.2456645518541336,0.6296144127845764,6.975223186600488e-06,0.000300623825751245,10.662895202636719,169.3371124267578,0.060351163148880005,0.39641430974006653,0.4700736105442047,0.18509556353092194,0.46957525610923767,0.4184901714324951,-0.22582583129405975,0.09671485424041748,2.4874864266166696e-06,6.516605481010629e-06,-0.00029521743999794126,-5.6756969570415094e-05,-0.5229124426841736,0.3506806492805481,0.4195772111415863,-0.5422439575195312,-0.3935346007347107,-0.1738564819097519
A_P271_H185_s11_g96_o9,30,45,0.32890236377716064,0.12822040915489197,0.006006520241498947,0.28758835792541504,0.055698003619909286,0.021964631974697113,0.3456699848175049,0.6903066635131836,0.29073622822761536,0.2649133801460266,-292.35986328125,112.35987091064453,0.18966683745384216,0.5610508322715759,0.3347160220146179,0.1512170135974884,0.47561711072921753,0.28773215413093567,-0.290635883808136,-0.1871323585510254,0.2896198630332947,-0.025453656911849976,0.18999060988426208,0.18461492657661438,-0.5664059519767761,0.39459800720214844,0.46014419198036194,-0.30359360575675964,-0.2643519937992096,-0.0704052597284317
A_P271_H185_s11_g96_o9,30,90,0.05228472873568535,0.06389161944389343,0.052283670753240585,0.063895583152771,0.08226348459720612,0.3191390633583069,0.3400663435459137,0.34162917733192444,4.139971133554354e-05,4.85615964862518e-05,84.26492309570312,95.7350845336914,0.11564511805772781,0.11671049147844315,0.35853925347328186,0.4443525969982147,0.5258156061172485,0.43893691897392273,0.05509769916534424,-0.3355731964111328,-4.054277087561786e-05,-8.379733117180876e-06,-1.4423874745261855e-05,4.6370038035092875e-05,-0.32989680767059326,-0.08876141905784607,0.2644674777984619,0.5372114777565002,-0.30659446120262146,0.5919057726860046
A_P271_H185_s11_g96_o9,35,0,0.04844244197010994,0.23209737241268158,0.04843758046627045,0.23224151134490967,0.23214216530323029,0.10076665878295898,0.3005334436893463,0.6862205266952515,6.0797618061769754e-05,9.39892852329649e-05,-27.015174865722656,152.9848175048828,0.09032035619020462,0.4708985984325409,0.4793183505535126,0.18638405203819275,0.4303613007068634,0.34271731972694397,-0.11885128170251846,0.2760339081287384,-4.436117160366848e-05,-4.1574472561478615e-05,8.650816016597673e-05,3.6746747355209664e-05,-0.5280567407608032,0.4382404386997223,0.4308883845806122,-0.5418980717658997,-0.421624094247818,-0.09282873570919037
A_P271_H185_s11_g96_o9,35,45,0.4033258259296417,0.10943198949098587,0.016283011063933372,0.26130685210227966,0.0550522543489933,0.03276184946298599,0.27379733324050903,0.6271222233772278,0.4243384599685669,0.37687841057777405,-304.47882080078125,124.47882080078125,0.21700230240821838,0.573345422744751,0.35858091711997986,0.1954440176486969,0.42441681027412415,0.23121055960655212,-0.25868770480155945,-0.08969753980636597,0.42422690987586975,-0.009729146957397461,0.29218590259552,0.23804354667663574,-0.50478196144104,0.3721255660057068,0.46461933851242065,-0.3258136510848999,-0.22893695533275604,-0.07022658735513687
A_P271_H185_s11_g96_o9,35,90,0.0883566215634346,0.02480008639395237,0.08837053179740906,0.02477651834487915,0.06977672874927521,0.4818664491176605,0.44058388471603394,0.1794145107269287,0.0002145832113455981,8.863418770488352e-05,-143.5398712158203,36.460113525390625,0.19411417841911316,0.032189611345529556,0.42480501532554626,0.6783159375190735,0.3810807764530182,0.28949445486068726,-0.39378705620765686,-0.19760039448738098,0.000157317757839337,0.00014593519154004753,6.929268420208246e-05,-5.526791937882081e-05,0.17678961157798767,-0.03057776391506195,-0.034193649888038635,0.650873064994812,-0.5602651238441467,0.6036711931228638
A_P271_H185_s11_g96_o9,40,0,0.109812431037426,0.2356356382369995,0.1099528968334198,0.23540456593036652,0.1411474198102951,0.07938327640295029,0.34201642870903015,0.7575158476829529,8.568168414058164e-05,0.00021060285507701337,-60.99201965332031,119.00797271728516,0.11697528511285782,0.573830246925354,0.2754141092300415,0.1657063364982605,0.6076105833053589,0.2604634165763855,-0.013558030128479004,0.34174758195877075,8.516158413840458e-05,-9.426325959793758e-06,-5.822159437229857e-05,-0.0002023951819865033,-0.6765283942222595,0.34079259634017944,0.27805331349372864,-0.4450847804546356,-0.39286676049232483,-0.10659283399581909
A_P271_H185_s11_g96_o9,40,45,0.6059096455574036,0.0734650045633316,0.13420046865940094,0.18825596570968628,0.05306214839220047,0.044385675340890884,0.18176065385341644,0.5139527320861816,0.6307522654533386,0.5538938641548157,-308.122802734375,128.122802734375,0.33983534574508667,0.6619958281517029,0.3165729343891144,0.2356865108013153,0.34359171986579895,0.10231766104698181,-0.17913100123405457,-0.030806206166744232,0.6307333707809448,-0.004882499575614929,0.472898930311203,0.28838348388671875,-0.3812252879142761,0.3446950316429138,0.4129413664340973,-0.3373408019542694,-0.178751602768898,-0.08115115016698837
A_P271_H185_s11_g96_o9,40,90,0.37211427092552185,0.0049531892873346806,0.37219178676605225,0.004955410957336426,0.045394495129585266,0.24146515130996704,0.680378794670105,0.5397216081619263,5.8260175137547776e-05,5.717126987292431e-05,-179.458740234375,0.541241466999054,0.462915301322937,0.29129940271377563,0.1741119921207428,0.39974361658096313,0.3629727065563202,0.30895698070526123,-0.61189204454422,-0.2974952459335327,-5.823186074849218e-05,-1.8161086927648284e-06,-5.419127410277724e-05,1.821702426241245e-05,0.48760107159614563,0.2313971370458603,-0.02046220749616623,0.4167652726173401,-0.4455249607563019,0.44861024618148804
A_P271_H185_s11_g96_o9,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_P271_H185_s11_g96_o9,45,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_P271_H185_s11_g96_o9,45,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_P271_H185_s11_g96_o9,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_P271_H185_s11_g96_o9,50,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_P271_H185_s11_g96_o9,50,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_P271_H185_s11_g96_o9,55,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_P271_H185_s11_g96_o9,55,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_P271_H185_s11_g96_o9,55,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_P271_H185_s11_g96_o9,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_P271_H185_s11_g96_o9,60,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_P271_H185_s11_g96_o9,60,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A_P262_H185_s11_g96_o9,0,0,0.4908086657524109,0.11336036026477814,0.4918711483478546,0.1135861799120903,0.05920811742544174,0.03274386748671532,0.806697428226471,0.7475728392601013,2.8150203434051946e-05,0.0008129065972752869,-231.2019805908203,51.20197677612305,0.6507614254951477,0.5588651299476624,0.005746158771216869,0.17802730202674866,0.34349241852760315,0.263107568025589,0.030117422342300415,-0.8061349987983704,-1.1501385415613186e-05,2.5693425413919613e-05,-0.0008088144240900874,-8.146393520291895e-05,-0.5997096300125122,0.4463334083557129,0.03793376684188843,0.06562438607215881,-0.38145941495895386,-0.18032194674015045
A_P262_H185_s11_g96_o9,0,45,0.4908086657524109,0.11336036026477814,0.4918711483478546,0.1135861799120903,0.05920811742544174,0.03274386748671532,0.806697428226471,0.7475728392601013,2.8150203434051946e-05,0.0008129065972752869,-231.2019805908203,51.20197677612305,0.6507614254951477,0.5588651299476624,0.005746158771216869,0.17802730202674866,0.34349241852760315,0.263107568025589,0.030117422342300415,-0.8061349987983704,-1.1501385415613186e-05,2.5693425413919613e-05,-0.0008088144240900874,-8.146393520291895e-05,-0.5997096300125122,0.4463334083557129,0.03793376684188843,0.06562438607215881,-0.38145941495895386,-0.18032194674015045
A_P262_H185_s11_g96_o9,0,90,0.4908086657524109,0.11336036026477814,0.4918711483478546,0.1135861799120903,0.05920811742544174,0.03274386748671532,0.806697428226471,0.7475728392601013,2.8150203434051946e-05,0.0008129065972752869,-231.2019805908203,51.20197677612305,0.6507614254951477,0.5588651299476624,0.005746158771216869,0.17802730202674866,0.34349241852760315,0.263107568025589,0.030117422342300415,-0.8061349987983704,-1.1501385415613186e-05,2.5693425413919613e-05,-0.0008088144240900874,-8.146393520291895e-05,-0.5997096300125122,0.4463334083557129,0.03793376684188843,0.06562438607215881,-0.38145941495895386,-0.18032194674015045
A_P262_H185_s11_g96_o9,5,0,0.3836464285850525,0.126699298620224,0.3842800557613373,0.12661394476890564,0.07042332738637924,0.02837441861629486,0.6842907071113586,0.743630051612854,5.372035957407206e-05,0.0005371739971451461,-239.62522888183594,59.62523651123047,0.46825405955314636,0.552985668182373,0.018125535920262337,0.1796092391014099,0.5136203765869141,0.26740509271621704,-0.07654082775115967,-0.6799965500831604,3.2887004635995254e-05,-4.247731340001337e-05,-0.00042449828470125794,-0.00032917640055529773,-0.5954713225364685,0.44542065262794495,0.12874799966812134,-0.03935929015278816,-0.38277679681777954,-0.18190975487232208
A_P262_H185_s11_g96_o9,5,45,0.4451213479042053,0.1177186369895935,0.42007318139076233,0.1250070184469223,0.060874272137880325,0.027981936931610107,0.7397779226303101,0.7486070394515991,0.01061074249446392,0.011126665398478508,-235.81405639648438,55.814048767089844,0.5473951697349548,0.560525119304657,0.008590859360992908,0.17650587856769562,0.4440139830112457,0.2629690170288086,-0.030565619468688965,-0.7391462326049805,0.010608001612126827,-0.0002411743625998497,0.006193393841385841,0.009243622422218323,-0.6013535857200623,0.44585463404655457,0.0912511870265007,0.011469800025224686,-0.38132625818252563,-0.17618894577026367
A_P262_H185_s11_g96_o9,5,90,0.4900057315826416,0.11494283378124237,0.4901874363422394,0.11486896872520447,0.058173809200525284,0.03012983128428459,0.8051168322563171,0.7495276927947998,2.9586180971818976e-05,0.000210062789847143,-231.5570526123047,51.55703353881836,0.6482131481170654,0.5617917776107788,0.0065084826201200485,0.17012517154216766,0.34527838230133057,0.26808303594589233,0.027045100927352905,-0.8046624660491943,2.8683389245998114e-05,-7.252951036207378e-06,-7.086947152856737e-05,-0.00019774703832808882,-0.6023733615875244,0.4460248053073883,0.04405798390507698,0.06758216768503189,-0.3753741383552551,-0.17093686759471893
A_P262_H185_s11_g96_o9,10,0,0.22507797181606293,0.16130933165550232,0.2245810329914093,0.16154032945632935,0.10335960984230042,0.05175714194774628,0.4766973555088043,0.7384227514266968,0.00010084253153763711,0.0004695641982834786,-259.62298583984375,79.62300109863281,0.22724059224128723,0.545268177986145,0.12254802882671356,0.18729296326637268,0.6502113938331604,0.2674388587474823,-0.21317170560359955,-0.4263779819011688,7.65835284255445e-05,6.560624024132267e-05,0.0003152706485707313,0.00034798699198290706,-0.5901939868927002,0.44377830624580383,0.24768127501010895,-0.2473897635936737,-0.39176300168037415,-0.1838877648115158
A_P262_H185_s11_g96_o9,10,45,0.3536922335624695,0.12861718237400055,0.27376410365104675,0.1556144803762436,0.0639091283082962,0.026236642152071,0.5935859680175781,0.7457261085510254,0.04007375240325928,0.04037877917289734,-247.32070922851562,67.32073211669922,0.35397475957870483,0.5577133297920227,0.052143339067697525,0.16754335165023804,0.5938819050788879,0.27474331855773926,-0.14234325289726257,-0.5762661695480347,0.04001447558403015,-0.0021788347512483597,0.025152990594506264,0.03158754110336304,-0.5990375280380249,0.44414129853248596,0.19163233041763306,-0.11781054735183716,-0.37342384457588196,-0.16520708799362183
A_P262_H185_s11_g96_o9,10,90,0.4837936460971832,0.1188933476805687,0.48421505093574524,0.11872877925634384,0.05501993000507355,0.02236730419099331,0.7992873191833496,0.7528415322303772,2.3875178158050403e-05,0.0004096684860996902,-232.63441467285156,52.634403228759766,0.6388604044914246,0.5667703747749329,0.009435009211301804,0.1453312486410141,0.35170459747314453,0.28789836168289185,0.01973310112953186,-0.7990437150001526,3.680371719383402e-06,-2.3589807824464515e-05,-0.0001352042454527691,-0.00038671446964144707,-0.6094404458999634,0.4419872462749481,0.06297245621681213,0.0739530399441719,-0.353996604681015,-0.14148370921611786
A_P262_H185_s11_g96_o9,15,0,0.13006135821342468,0.1902736872434616,0.130356565117836,0.1901550143957138,0.1361784040927887,0.0939592719078064,0.3373352885246277,0.7259830236434937,0.00011476977670099586,0.0004223706782795489,-284.18304443359375,104.18304443359375,0.11379527300596237,0.5270513296127319,0.2632274627685547,0.19753165543079376,0.6229772567749023,0.2754170298576355,-0.26338061690330505,-0.21077416837215424,-8.452493784716353e-05,7.763785106362775e-05,-0.000421457109041512,2.77649760391796e-05,-0.5786660313606262,0.43840280175209045,0.29867619276046753,-0.4171566665172577,-0.40289655327796936,-0.18763265013694763
A_P262_H185_s11_g96_o9,15,45,0.2857002019882202,0.14269058406352997,0.14693880081176758,0.1938157081604004,0.06516274809837341,0.03335476666688919,0.454262375831604,0.7408373355865479,0.08564026653766632,0.08134383708238602,-262.5635681152344,82.56358337402344,0.21297112107276917,0.5561742186546326,0.140821173787117,0.15734553337097168,0.6462077498435974,0.28648024797439575,-0.22019289433956146,-0.39732781052589417,0.08543530851602554,-0.005921442061662674,0.056822460144758224,0.058206766843795776,-0.596057653427124,0.439949095249176,0.26783236861228943,-0.2525995671749115,-0.3622179925441742,-0.14849747717380524
A_P262_H185_s11_g96_o9,15,90,0.4663521945476532,0.12437660247087479,0.4664340019226074,0.12430927902460098,0.051165178418159485,0.011827756650745869,0.7851417064666748,0.7516812682151794,2.56938292295672e-05,0.00014251765969675034,-234.57948303222656,54.5794792175293,0.6164475083351135,0.565024733543396,0.017902376130223274,0.10810477286577225,0.36565011739730835,0.32687050104141235,0.012309253215789795,-0.7850452065467834,2.277643943671137e-05,-1.1891454050783068e-05,-9.960793249774724e-06,-0.00014216914132703096,-0.6193152070045471,0.4259969890117645,0.10048751533031464,0.08834376186132431,-0.3178199827671051,-0.08423322439193726
A_P262_H185_s11_g96_o9,20,0,0.08287467062473297,0.20392246544361115,0.08288054168224335,0.20382654666900635,0.15972083806991577,0.13155050575733185,0.2622780203819275,0.7104326486587524,5.234386844676919e-05,6.0109083278803155e-05,-310.4938049316406,130.49380493164062,0.0687897577881813,0.5047145485877991,0.37280192971229553,0.2097320705652237,0.558408260345459,0.2855533957481384,-0.25600123405456543,-0.05703616142272949,3.137706153211184e-05,4.189702303847298e-05,-4.4313244870863855e-05,-4.06132749048993e-05,-0.5677791833877563,0.42701444029808044,0.3094666302204132,-0.5263385772705078,-0.4161694049835205,-0.19114156067371368
